summary,interest,property,metadata
"우리가 매일 보는 수많은 건축물은 어떻게 만들어진 것일까요? 건축공학은 인간이 사용하는 다양한 용도의 건축물과 공간을 만들기 위해 필요한 공학적 분야, 사회적 분야 등을 종합하여 배우는 학과입니다. 건축공학과는 공학적 지식(건축구조ㆍ시공ㆍ환경ㆍ설비ㆍ재료)과 건축 공간의 계획을 위한 기본 지식(건축계획ㆍ설계)을 습득하게 됩니다. 여러 형태의 건축물을 만들기 위하여 필요한 공간구획과 설계, 건축재료 선택,, 실제 시공에 이르는 복잡 다양한 업무를 포괄적으로 수행할 능력이 있는 건축 기술자와 전문가 양성에 목표를 두는 학과입니다..","평소 주변에서 흔히 볼 수 있는 다양한 건축물에 대해 관심이 있다거나. 사진 또는 그림 그리기를 좋아하는 경우 건축계획과 건축설계 과목을 배우는데 도움이 됩니다. 건축공학은 구조역학, 재료공학, 각종 시험 등 수학 및 물리적인 지식을 많이 요구하는데 학교에서 수학이나 물리, 화학 등의 과목을 잘하면 도움이 됩니다. 건축설계나 구조분석 등을 위해 Auto CAD, 3D Max, 스케치업, 레빗 등과 같은 PC용 전문 프로그램을 많이 사용하는데 평소 PC 사용에 익숙하고 새로운 프로그램을 이용 하는 것에 두려움이 없으면 도움이 됩니다.","건축공학은 우리 주변에서 흔히 볼수 있는 주택ㆍ아파트, 학교, 사무실, 스포츠 경기장 등 여러 형태와 용도를 가진 하나의 건축물이 만들어지기까지 필요한 기술과 방법을 배우는 학문이라 볼 수 있습니다. 최근에는 건축과 관련된 경제, 경영, 건설IT 등 융복합 내용까지 다루고 있습니다. 이에 반해 건축학과는 공학적 지식과 함께 인간의 문화와 역사, 예술사와 철학등을 포함한 문화ㆍ사회적인 분야까지 보다 포괄적으로 배우는 것이 다른 점이라 할 수 있습니다.","{""majorSeq"": 17, ""major"": ""건축공학과"", ""salary"": 235.0, ""employment"": ""60 % 이상"", ""job"": ""건설공사품질관리원, 건축공학기술자, 건축구조기술자, 건축사, 건축시공기술자, 리모델링컨설턴트, 이공학계열교수, 인테리어디자이너, 측량사, 캐드원"", ""qualifications"": ""건설안전기사, 건설재료시험기사, 건축구조기술사, 건축기계정비기술사, 건축기사, 건축목재시공기능장, 건축사, 건축설비기사, 건축시공기술사, 건축일반시공기능장, 건축전기설비기술사, 도시계획기사, 수질환경기사, 실내건축기사, 지적기사, 철도보선산업기사, 토목기사"", ""universities"": ""건국대학교:건축공학전공 | 고려사이버대학교:건축공학부 | 광운대학교:건축공학과 | 국민대학교:건축시스템전공 | 동국대학교:건축공학부 | 동국대학교:건축공학전공 | 디지털서울문화예술대학교:건축공학과 | 서울과학기술대학교:건축기계설비공학과 | 서울과학기술대학교:건축학부건축공학전공 | 서울대학교:건축학과(건축공학전공) | 서울시립대학교:건축학부 건축공학전공 | 세종대학교:건축공학과 | 세종대학교:건축공학전공 | 세종대학교:건축공학부 | 숭실대학교:건축학부 건축공학전공 | 연세대학교:건축공학(4년제) | 연세대학교:건축공학과 | 이화여자대학교:건축도시시스템공학과 | 이화여자대학교:건축도시시스템공학전공 | 이화여자대학교:건축공학전공 | 중앙대학교:건축학부(건축공학전공) | 한양대학교:건축공학부 | 국립부경대학교:건축공학과 | 국립한국해양대학교:건설공학과 | 동명대학교:건축공학과 | 동서대학교:건축공학전공 | 동서대학교:창의공학부 | 동서대학교:건축공학과 | 동아대학교:인간환경융합공학부 건축공학과 | 동아대학교:건축공학과 | 동의대학교:건축공학전공 | 동의대학교:건축공학과 | 동의대학교:건설공학부 | 부산대학교:건설융합학부 건축공학전공 | 부산대학교:건축공학과 | 신라대학교:건축공학전공 | 영산대학교:건축공학과 | 인천대학교:건축공학전공 | 인하대학교:건축공학전공 | 청운대학교:건축공학과 | LH토지주택대학교:건설기술학 | 국립한밭대학교:건축공학과 | 국립한밭대학교:융합건설시스템학과 | 국립한밭대학교:설비공학과 | 대전대학교:건축공학과 | 목원대학교:건축학부 건축공학전공 | 충남대학교:건축공학과 | 충남대학교:스마트시티건축공학과 | 한남대학교:건축공학전공 | 한남대학교:건축·토목공학과 | 경북대학교:건축학부(건축공학전공) | 경북대학교:건축・토목공학부 건축공학전공 | 계명대학교:건축공학과 | 계명대학교:건축공학전공 | 울산대학교:건축공학전공 | 송원대학교:건축공학과 | 전남대학교:건축공학전공 | 조선대학교:건축공학과 | 가천대학교:건축공학전공 | 강남대학교:부동산건설학부 | 경기대학교:건축안전공학과 | 경기대학교:건축공학과 | 경기대학교:건축공학전공 | 경동대학교:건축공학과 | 경희대학교:건축공학과 | 단국대학교:건축학부 건축공학전공 | 단국대학교:건축공학과 | 대진대학교:건축공학부 | 성균관대학교:건축토목공학부 | 성균관대학교:건축공학과 | 한경국립대학교:건축공학전공 | 한양대학교 ERICA캠퍼스:건축공학전공 | 협성대학교:건축공학과 | 가톨릭관동대학교:건축공학과 | 가톨릭관동대학교:건축공학전공 | 강원대학교:건축시스템공학과 | 강원대학교:건설공학부 | 강원대학교:건축공학과 | 강원대학교:건설방재공학과 | 강원대학교:건축공학전공 | 강원대학교:건축공학과 | 강원대학교:건축·토목·환경공학부 | 강원대학교:건축공학전공 | 강원대학교:건설융합학부 건축공학전공 | 경동대학교:건축공학과 | 국립한국교통대학교:건축공학전공 | 국립한국교통대학교:건축공학과 | 세명대학교:건축공학과 | 우석대학교:건축・인테리어디자인학과 | 우석대학교:건축인테리어디자인학과 | 유원대학교:건축공학과 | 청주대학교:건축공학과 | 청주대학교:건축학・건축공학전공 | 충북대학교:건축공학과 | 국립공주대학교:건축학부 건축공학전공 | 국립공주대학교:그린스마트건축공학과 | 남서울대학교:건축공학과 | 중부대학교:건축공학과 | 한국기술교육대학교:건축공학부 | 한국기술교육대학교:건축공학부(4년제) | 한국기술교육대학교:건축공학과 | 호서대학교:건축공학전공 | 호서대학교:건축토목공학부 | 국립군산대학교:건축공학부 | 국립군산대학교:건축・해양건설융합공학부 | 원광대학교:도시공학부 | 원광대학교:건축공학과 | 전북대학교:건축공학과 | 전주대학교:건축공학과 | 국립목포대학교:건축공학ㆍ토목공학ㆍ환경공학ㆍ식품공학ㆍ조경학자율전공학부 | 국립목포대학교:건축공학과 | 국립목포대학교:건축・토목공학과(건축공학심화트랙) | 동신대학교:건축공학과 | 경북대학교:건설방재공학부 건설방재공학전공 | 경북대학교:건설방재공학부 | 경북대학교:건설방재공학과 | 경북대학교:건설방재공학부 건설환경공학전공 | 경일대학교:건축토목공학과 | 경일대학교:건축학부 건축공학전공 | 경일대학교:스마트공학부 건축토목공학전공 | 국립경국대학교:건축공학과 | 국립금오공과대학교:건축공학전공 | 대구가톨릭대학교:건축공학과 | 대구대학교:건축공학과 | 동양대학교:스마트건축공학과 | 영남대학교:건축공학전공 | 경남대학교:건축공학전공 | 경상국립대학교:건축공학과 | 경상국립대학교:건축공학전공 | 경상국립대학교:건축시스템공학전공 | 경상국립대학교:건축공학부 | 경상국립대학교:건축도시토목공학부(건축공학전공) | 국립창원대학교:건축학부 건축공학전공 | 국립창원대학교:건축공학전공 | 제주국제대학교:건설공학부 | 제주대학교:건축공학전공 | 홍익대학교 세종캠퍼스:건축공학부 | 홍익대학교 세종캠퍼스:건축공학부 건축공학전공 | 홍익대학교 세종캠퍼스:건축공학과""}"
"휴식과 편안함을 주는 집과 일을 하는 직장, 공부를 할 수 있는 학교와 학원, 식사와 쇼핑을 할 수 있는 상점 등에서 우리는 하루도 빠짐없이 수많은 건축물을 이용하고 있습니다. 건축학과에서는 우리가 외부 환경으로부터 보호받고, 사용 목적과 용도에 따라 건축물을 편리하고 쉽고 편안하게 이용할 수 있도록 건축물을 설계하고 만드는 방법에 대해 배웁니다. 건축학과는 역사, 문화, 예술, 인문학적 지식과 건축 관련 전문적 지식까지 종합적인 이론과 실습을 바탕으로 건축물을 만들 수 있는 인재를 양성하는 학과입니다.","건축은 일상생활에 밀접한 관계를 갖고 있어 문화와 예술을 반영하므로, 사회현상이나 문화,예술과 관련된 분야에 폭넓은 관심을 가지고 있으면 좋습니다. 건축 공간을 상상하고 구성해 볼 수 있는 공간 지각력,과 건축물의 실내외 구성에 필요한 미술 감각, 그리고 사용 목적에 맞는 건축물을 만들기 위한 여러 분야에 대한 폭넓은 관심과 자료수집 능력이 필요합니다. 건축물을 설계하는데 필요한 다양한 프로그램을 쉽게 배울수 있도록 컴퓨터 활용능력도 갖추면 좋습니다.","건축ㆍ건설 기술은 우리 생활과 삶의 방식을 기초로 빠르게 발전하여 다양화, 첨단화, 정보화되고 있습니다. 건축 설계에 따른 구조 설계, 건축 시공과 건축물의 관리까지 전 분야에 걸쳐 ICT 기술을 활용하고 있습니다. 최근에는 BIM(Building Information Modeling) 설계, 증강현실(AR)과 가상현실(VR)을 이용한 건축 설계, 3D프린터를 활용한 건축 3D모델링, 드론을 활용한 건축 측량, 사물인터넷(IoT)을 활용한 건축 공간 구성, 인공지능(AI)을 활용한 건축 법규 검토 등 최신 기술이 건축학과에 접목하여 사용되고 있습니다.","{""majorSeq"": 20, ""major"": ""건축학과"", ""salary"": 226.0, ""employment"": ""60 % 이상"", ""job"": ""건설공사품질관리원, 건축공학기술자, 건축사, 이공학계열교수, 인테리어디자이너, 측량사, 캐드원, 건축구조기술자, 건축시공기술자, 리모델링컨설턴트"", ""qualifications"": ""건설안전기사, 건설재료시험기사, 건축구조기술사, 건축기계정비기술사, 건축기사, 건축목재시공기능장, 건축사, 건축설비기사, 건축시공기술사, 건축일반시공기능장, 건축전기설비기술사, 도시계획기사, 수질환경기사, 실내건축기사, 지적기사, 철도보선산업기사, 토목기사"", ""universities"": ""건국대학교:건축학부 | 건국대학교:주거환경전공 | 건국대학교:건축학과 | 건국대학교:건축학전공 | 건국대학교:건축설계전공 | 경희대학교:주거환경학과 | 고려대학교:건축학과 | 고려대학교:건축사회환경공학부 | 광운대학교:건축학과 | 국민대학교:건축학부 | 국민대학교:건축설계전공 | 국민대학교:건축학전공 | 동국대학교:건축학전공 | 삼육대학교:건축학과(5년제) | 삼육대학교:건축학과(4년제) | 서울과학기술대학교:건축학부건축학전공 | 서울대학교:건축학과 | 서울대학교:건축학과(건축학전공(5년)) | 서울사이버대학교:건축공간디자인학과 | 서울시립대학교:건축학부 건축학전공(5년제) | 세종대학교:건축학과 | 세종대학교:건축학전공 | 숭실대학교:건축학부 건축학전공 | 숭실대학교:건축학부 | 숭실대학교:건축학부 실내건축전공 | 연세대학교:건축학(5년제) | 연세대학교:실내건축학과 | 이화여자대학교:건축학전공(5년) | 이화여자대학교:건축학과(5년) | 중앙대학교:건축학부 | 중앙대학교:건축학부(건축학전공) | 한국예술종합학교:건축과 | 한양대학교:건축학부 | 한양사이버대학교:건축공간디자인학과 | 홍익대학교:건축학부 실내건축학전공 | 홍익대학교:건축학부 | 홍익대학교:건축학부 건축학전공(5년제) | 경성대학교:실내건축학과 | 경성대학교:건축학과(5년제) | 경성대학교:건축학과 | 국립부경대학교:건축학전공(5년) | 국립한국해양대학교:해양공간건축학과 | 국립한국해양대학교:해양공간건축학부 | 동명대학교:실내건축학과 | 동명대학교:건축학과 | 동서대학교:건축학과 | 동서대학교:건축설계학전공 | 동아대학교:건축학과(5) | 동아대학교:건축학과 건축학전공(5년제) | 동아대학교:건축학과(5년제) | 동아대학교:건축학과 | 동의대학교:건축학전공 | 동의대학교:건축학과 | 부산대학교:건설융합학부 | 부산대학교:건축학과 | 부산대학교:건설융합학부 건축학전공 | 부산대학교:건축학과(5년제) | 신라대학교:건축학과 | 신라대학교:건축학전공 | 신라대학교:건축학전공(5년제) | 신라대학교:건축학부 | 영산대학교:건축플랜트학과 | 인천대학교:도시건축학전공 | 인천대학교:도시건축학부 | 인천대학교:건축학전공 | 인하대학교:건축학부 | 인하대학교:건축학전공 | 건양대학교:건축학과 | 건양대학교:의료건축디자인공학과 | 국립한밭대학교:건축학과(5년제) | 대전대학교:건축학과(5) | 대전대학교:건축학과(4) | 목원대학교:건축학부 | 목원대학교:건축학부 건축학전공(5년제) | 배재대학교:건축학과 | 배재대학교:건축학부 | 배재대학교:실내건축학전공 | 배재대학교:건축학전공 | 배재대학교:실내건축학과 | 충남대학교:건축학과(5) | 한남대학교:건축학과(5년제) | 경북대학교:건축학부(건축학전공) | 계명대학교:건축학전공 | 계명대학교:건축학과 | 울산대학교:건축학전공 | 울산대학교:건축학부 | 울산대학교:주거환경학전공 | 광주대학교:건축학부 | 전남대학교:건축도시설계전공(5년) | 전남대학교:건축학부 | 조선대학교:건축학과(5년제) | 호남대학교:건축학과 | 호남대학교:건축학부 | 가천대학교:실내건축학전공 | 가천대학교:건축학전공 | 가천대학교:건축학과 | 가천대학교:건축학부 | 가톨릭대학교:공간디자인・소비자학과 | 경기대학교:건축학과 | 경희대학교:건축학과 | 단국대학교:건축학부 건축학전공 | 단국대학교:건축학과 | 단국대학교:건축학부 | 명지대학교 자연캠퍼스:건축학부 건축학전공(5년제) | 명지대학교 자연캠퍼스:건축학부(건축학전공/전통건축전공) (5년제) | 명지대학교 자연캠퍼스:건축학부 전통건축전공(5년제) | 성균관대학교:건축학과 | 수원대학교:건축학 | 수원대학교:건축도시부동산학부 | 아주대학교:건축학과 | 중부대학교:건축학과 | 중부대학교:건축학전공 | 한경국립대학교:디자인건축융합학부 | 한경국립대학교:건축학전공 | 한양대학교 ERICA캠퍼스:건축학전공 | 한양대학교 ERICA캠퍼스:스마트융합공학부 건축IT융합전공 | 한양대학교 ERICA캠퍼스:스마트융합공학부 지속가능건축융합전공 | 가톨릭관동대학교:건축학부 | 가톨릭관동대학교:건축학전공 | 강원대학교:건축학전공(5년제) | 강원대학교:건축학부 | 강원대학교:건축학전공(5년제) | 강원대학교:건설융합학부 | 강원대학교:해양건설시스템공학과 | 강원대학교:건축학과(5) | 강원대학교:건축학과(5) | 강원대학교:건설융합학부 건축학전공 | 한라대학교:건축학과 | 국립한국교통대학교:건축학전공 | 국립한국교통대학교:건축학부 | 국립한국교통대학교:건축학과 | 서원대학교:건축학과 | 세명대학교:건축학과 | 우석대학교:건축학과 | 청주대학교:건축학과(5년) | 청주대학교:건축학과(5) | 청주대학교:건축학과 | 충북대학교:주거환경학과 | 충북대학교:건축학과 | 국립공주대학교:건축학부 건축학전공 | 국립공주대학교:건축학과 | 남서울대학교:건축학과(5) | 선문대학교:건축학부 | 선문대학교:건축사회환경공학부 | 순천향대학교:건축학과(5) | 한국기술교육대학교:디자인ㆍ건축공학부 | 한국전통문화대학교:전통건축학과 | 한서대학교:환경ㆍ토목ㆍ건축학과 | 한서대학교:건축학과 | 한서대학교:공항건축전공 | 호서대학교:건축학과 | 국립군산대학교:공간디자인융합기술학부 | 국립군산대학교:공간디자인융합기술학과 | 국립군산대학교:해양건설공학과 | 원광대학교:건축학과 | 전북대학교:주거환경학과 | 전북대학교:한옥학과 | 전북대학교:한옥건축학과 | 전주대학교:건축학과 | 호원대학교:건축인테리어학과 | 호원대학교:건축학과 | 국립목포대학교:건축학과 | 국립목포해양대학교:해양・플랜트건설공학과 | 국립목포해양대학교:해양건설공학과 | 국립순천대학교:건축학부 | 동신대학교:건축학과 | 초당대학교:건축학과 | 경북대학교:스마트플랜트공학과 | 경운대학교:건축학과 | 경일대학교:건축디자인과(5년제) | 국립금오공과대학교:건축학전공(5년) | 국립금오공과대학교:건축학부 | 대구가톨릭대학교:건축학과 | 대구한의대학교:스마트시티건축학전공 | 대구한의대학교:건축학전공 | 동양대학교:건축소방안전학과 | 신경주대학교:전통건축학과 | 영남대학교:건축디자인전공 | 영남대학교:건축학전공 | 영남대학교:건축학부 | 영남대학교:주거환경학과 | 경남대학교:건축학전공(5년) | 경남대학교:건축학부 | 경상국립대학교:건축학과 | 국립창원대학교:건축학전공 | 국립창원대학교:건축학부 건축학전공 | 인제대학교:건축학과 | 인제대학교:실내건축학과 | 제주국제대학교:건축학과 | 제주국제대학교:건설공학부 건축학전공 | 제주대학교:건축학전공 | 홍익대학교 세종캠퍼스:건축공학부 건축학전공(5년제) | 홍익대학교 세종캠퍼스:건축공학부 건축디자인전공(5년제)""}"
"모바일 게임이나 컴퓨터 게임을 해본 적이 있나요? 게임공학과는 게임을 만들기 위해 필요한 게임 기획 및 시나리오 설계, 게임 프로그래밍, 게임 그래픽 디자인, 게임 애니메이션 개발, 게임 음악 및 음향, 게임 시스템 구성 및 운영방법 등 게임 제작에 필요한 전반적인 이론을 배우고 실습을 통해 실무 능력을 갖추는데 교육목표를 두고 있습니다.","PC나 모바일, 게임 기기를 이용한 게임을 좋아하고 특히 게임을 직접 개발 하는 것에 흥미를 가진 사람에게 유리합니다. 게임 소프트웨어를 개발하기 위해서는 프로그래밍 개발 언어를 배워야 하는데 이에 필요한 논리적인 사고능력과 게임기획자, 게임 디자이너와 함께 일하는 만큼 팀에서 의사소통하면서 역할을 할 수 있는 능력이 필요합니다.","게임공학은 스마트폰, 게임콘솔, VR기기, 컴퓨터 등 다양한 기기에서 작동하는 게임개발에 필요한 프로그래밍 방법과 게임 기획에 대해 배우게 됩니다. 게임 기획은 크게 전반적인 게임구성과 규칙을 만드는 시스템 기획자와 게임의 난이도, 사용자의 플레이 패턴 등을 기획하는 레벨기획자로 구분되기도 합니다. 게임기획부터 개발, 디자인에 이르기까지 게임과 관련된 폭넓은 지식을 배우는 것이 게임공학과의 특성이라 할 수 있습니다.","{""majorSeq"": 21, ""major"": ""게임공학과"", ""salary"": 224.2, ""employment"": ""60 % 이상"", ""job"": ""게임기획자, 컴퓨터게임시나리오작가, 모바일앱개발자, 게임레벨디자이너, 게임마케터, 게임방송프로듀서, 게임방송해설가, 게임운영자, 게임테크니컬아티스트, 모바일게임QA전문가, 모바일커스터머서포트엔지니어, 비디오게임디자이너, 응용소프트웨어개발자, 컴퓨터프로그래머"", ""qualifications"": ""e-TestProfessional, SW테스트전문가(CSTS), 전자계산기기사, 정보처리기사, 컴퓨터활용능력"", ""universities"": ""광운대학교:게임콘텐츠학과 | 상명대학교:SW융합학부 게임전공 | 서강대학교:아트&테크놀로지학과 | 동명대학교:게임공학과 | 동서대학교:Game Development학과 | 동서대학교:게임전공 | 동서대학교:게임학과 | 동의대학교:게임애니메이션공학전공 | 동의대학교:게임공학전공 | 동의대학교:게임공학과 | 안양대학교:게임콘텐츠학과 | 목원대학교:게임콘텐츠학과 | 목원대학교:게임소프트웨어공학과 | 배재대학교:게임공학전공 | 배재대학교:게임공학과 | 배재대학교:게임애니메이션전공 | 우송대학교:테크노미디어융합학부 게임멀티미디어전공 | 계명대학교:디지펜게임공학전공 | 계명대학교:디지펜게임공학과 | 계명대학교:게임소프트웨어전공 | 계명대학교:게임소프트웨어학과 | 호남대학교:게임애니메이션학과 | 중부대학교:게임소프트웨어전공 | 중부대학교:게임소프트웨어학과 | 한국공학대학교:게임공학과 | 국립공주대학교:게임디자인학과 | 중부대학교:게임학과 | 호서대학교:게임소프트웨어학과 | 원광대학교:게임콘텐츠학과 | 전주대학교:게임콘텐츠학과 | 호원대학교:컴퓨터.게임학과 | 호원대학교:컴퓨터.게임융합학과 | 경일대학교:게임콘텐츠학과 | 대구가톨릭대학교:게임공학전공 | 대구대학교:게임학과 | 경남대학교:게임학과 | 영산대학교:게임VR학과 | 인제대학교:게임학과 | 홍익대학교 세종캠퍼스:게임학부 게임소프트웨어전공(공학계)""}"
"건축자재, 자동차 범퍼와 타이어, 모니터 디스플레이, 텔레비전, 세탁기, 항공기, 우주선 등 지금 눈앞에 보이는 거의 모든 물건의 재료는 고분자 물질로 구성되어 있습니다. 고분자 공학은 플라스틱, 섬유, 접착제, 페인트, 고무 등 고분자 물질의 특징과 구조에 대해 이해하고 고분자 재료의 합성, 가공, 기능화, 고성능화 방법, 각종 고분자 재료 이해, 고분자 관련 지식을 배우고 연구하는 학과입니다.","평소 사물에 대한 관심이나 재료와 재질에 대해 알아보길 좋아하고, 각종 측정이나 반복적인 실험과 같은 일에도 질리거나 지치지 않는 사람에게 적합합니다. 여러 공학적 문제를 해결하기 위한 창의력과 분석적 사고, 수리적 사고, 기초 과학 분야에 대한 지식이 필요합니다.","고분자는 지구상에 존재하는 거의 모든 제품에 사용되는 재료로 자동차 타이어, 우주선 기체의 복합재료, 스텔스 항공기용 페인트, 유기반도체, 연료전지, 투명전극 등 가정용품 부터 첨단산업제품 까지 산업 전 분야에 걸쳐 광범위하게 사용되고 있습니다. 고분자 공학은 주로 고분자 재료와 특성, 관련 이론을 공부하는 것이 신소재 공학이나 재료공학과와 다른 점이라 할 수 있습니다.","{""majorSeq"": 30, ""major"": ""고분자공학과"", ""salary"": 248.5, ""employment"": ""60 % 이상"", ""job"": ""고무및플라스틱화학공학기술자, 도료및농약품화학공학기술자, 섬유공학기술자, 섬유및염료시험원, 스마트의류개발자, 재료공학기술자, 화학공학기술자, 화학연구원"", ""qualifications"": ""고분자제품기술사, 고분자제품제조산업기사, 공업화학기사, 바이오화학제품제조기사, 재료조직평가산업기사, 화공기사, 화학분석기사"", ""universities"": ""국립부경대학교:고분자공학전공 | 동아대학교:신소재화학공학부 유기재료고분자공학과 | 동아대학교:유기재료고분자공학과 | 동의대학교:고분자나노공학과 | 부산대학교:고분자공학과 | 인하대학교:고분자공학과 | 배재대학교:나노고분자재료공학과 | 충남대학교:고분자공학과 | 경북대학교:고분자공학과 | 전남대학교:고분자융합소재공학부 | 단국대학교:고분자공학과 | 단국대학교:고분자시스템공학부 고분자공학전공 | 단국대학교:고분자시스템공학부 | 단국대학교:고분자시스템공학부 파이버융합소재공학전공 | 국립한국교통대학교:나노고분자공학전공 | 국립공주대학교:고분자공학전공 | 전북대학교:고분자나노공학과 | 국립순천대학교:고분자·화학공학부(고분자공학전공) | 국립금오공과대학교:[화학소재]고분자공학전공 | 국립금오공과대학교:고분자공학과 | 경상국립대학교:나노・신소재공학부(고분자공학전공)""}"
"모든 제품을 만들기 위해서는 화학 재료가 필요합니다. 공업화학과는 화학 물질을 이용해 제품의 소재, 합성과 가공, 제조 등 화학공업에 관한 기초이론과 응용기술에 대한 이론과 실습을 하게 됩니다. 현장 실습을 통해 화학공업 제품의 생산, 개발, 분석, 연구 및 장치의 운전업무 등을 경험합니다. 화학분야의 전문적인 지식과 경험을 모두 갖춘 인재를 양성하는 것에 교육목표를 두고 있는 학과입니다.","주변에서 볼 수 있는 각종제품의 재료에 대해 관심을 갖거나, 새로운 제품의 재질에 흥미를 느끼는 사람에게 적합합니다. 공업화학은 화학공정을 연구하거나 이에 필요한 장비를 설계하고 개발 하므로 분석적인 사고와 창의력이 필요하고 여러 분야의 공학기술자와 팀으로 작업하는 경우가 많으므로 대인관계능력도 필요합니다.","새로운 제품개발, 제조기술 개발, 화학기술 분야 전반에서 전문화와 첨단화가 가속되고 있습니다. 고무줄처럼 늘어나는 고효율배터리, 전류가 통하는 유기 전자 소재인 OLED, 투명하거나 접을 수 있는 디스플레이 개발 등 공업화학과 새로운 화학재료의 발전은 지속되고 있습니다.","{""majorSeq"": 35, ""major"": ""공업화학과"", ""salary"": 248.5, ""employment"": ""60 % 이상"", ""job"": ""고무및플라스틱화학공학기술자, 도료및농약품화학공학기술자, 바이오의약품개발전문가, 비누및화장품화학공학기술자, 석유화학기술자, 신약개발연구원, 신재생에너지전문가, 재료공학기술자, 화학공학기술자, 화학연구원"", ""qualifications"": ""고분자제품기술사, 고분자제품제조산업기사, 공업화학기사, 바이오화학제품제조기사, 수질환경기사, 위험물산업기사, 재료조직평가산업기사, 토양환경기사, 폐기물처리기사, 화공기사, 화학분석기사"", ""universities"": ""국립부경대학교:공업화학・고분자공학부 | 국립부경대학교:공업화학전공 | 충북대학교:공업화학과 | 국립공주대학교:공업화학전공""}"
"동그란 안경, 네모난 안경. 여러 모양의 안경을 보면서 써보고 싶었던 적이 없나요? 요즘은 안경도 패션의 일부로 생각합니다. 광학공학과는 이러한 안경뿐만 아니라 빛을 생활과 산업에 이용한 공학분야로 카메라 렌즈, 스마트폰, 자동차, 디스플레이, 네트워크 광케이블 제조 분야 등에 활용되고 있습니다. 광학공학과는 전기, 통신, 기계, 물리, 컴퓨터, 반도체, 자동차 등의 폭넓은 분야의 관련 지식을 배워서 광전자, 광통신산업을 발전시킬 수 있는 인재를 양성하는데 목표를 두는 학과입니다.","광학기술을 활용하여 카메라, 레이저 등 각종 장비와 제품을 만드는 일을 하므로 새로운 것에 호기심이 많고, 지식을 배우고 익히는 것을 좋아하는 사람에게 유리합니다. 직접 배운 것을 실생활에 응용하여 생각할 수 있는 응용력과 창의력이 있으면 좋습니다. 그리고 물리, 수학 등의 기초 과목을 잘하면 유리합니다.","최근 5G인터넷이 서비스되고 6G인터넷 기술개발과 사물 인터넷 등 네트워크 분야는 빠른 속도로 변화하고 있습니다. 또, 정밀한 가공 기술로 다양한 제품을 생산할 수 있는 레이저 기술, 대용량 데이터를 먼 곳까지 빠른 속도로 보낼 수 있는 광 케이블 기술, 우주 관측에 필요한 우주용 렌즈 등에도 응용되고 있습니다. 따라서 앞으로 다양한 전자 ㆍ 통신 분야에서 광학 공학을 공부한 전문가에 대한 수요가 높을 것으로 예상됩니다.","{""majorSeq"": 55, ""major"": ""광학공학과"", ""salary"": 206.4, ""employment"": ""60 % 이상"", ""job"": ""반도체공학기술자, 반도체장비기술자, 생체인식전문가, 에너지공학기술자, 의료기기개발전문가, 재료공학기술자, 통신공학기술자및연구원, 항공우주공학기술자"", ""qualifications"": ""광학기기산업기사, 광학기사"", ""universities"": ""서울과학기술대학교:안경광학과 | 세종대학교:광전자공학과 | 건양대학교:안경광학과 | 조선대학교:광기술공학과 | 신한대학교:안경광학과 | 을지대학교:안경광학과 | 한양대학교 ERICA캠퍼스:나노광전자학과 | 가톨릭관동대학교:안경광학과 | 강원대학교:안경광학과 | 경동대학교:안경광학과 | 한림대학교:디스플레이전공 | 극동대학교:안경광학과 | 청주대학교:광기술에너지융합전공 | 청주대학교:레이저광정보공학과 | 국립공주대학교:광공학과 | 백석대학교:안경광학과 | 동신대학교:안경광학과 | 국립금오공과대학교:광시스템공학과 | 김천대학교:안경광학과 | 대구가톨릭대학교:안경광학과 | 가야대학교:안경광학과 | 부산대학교:광메카트로닉스공학과""}"
