summary,interest,property,metadata
"경영정보학은 세계화, 정보화 추세 등 기업환경의 변화에 적극 대처할 수 있도록 여러 가지 경영정보를 신속, 정확하게 분석, 활용하여 경영 의사결정에 중요한 지원 역할을 할 수 있도록 하는 학문입니다. 경영정보학과는 글로벌 정보화 추세하에 기업경쟁력의 핵심 요소인 정보기술을 이해하고 응용하여 기업의 경영관리와 효율적 사업 수행에 필요한 정보를 수집, 저장, 관리, 분석할 수 있는 경영정보기술인의 양성에 교육목표를 두고 있습니다.",컴퓨터와 데이터에 대해 관심을 가질 필요가 있습니다. 창의적인 문제 해결 및 응용 능력이 필요하며 데이터를 다루는 기술과 분석 능력이 요구됩니다. 빅데이터에 관심을 가지고 응용해보려는 노력이 필요합니다.,"경영정보학은 경영에 정보기술을 효과적으로 활용하는 방안을 다루기 때문에 진로선택의 폭이 매우 넓은 편 입니다. 경영을 중심으로 공부할 수도 있고, 인터넷을 비롯해 정보기술의 활용을 중심으로 공부할 수 있으며, 경영과 정보기술의 융합영역을 공부할 수도 있습니다. 또한, 경영정보학과는 현장의 수요에 맞는 교과과정을 운영하여, 실무형 인재를 양성하고자 국제적 감각을 높이기 위한 영어강좌를 운영하여, 외국 대학과 학생 간의 교류도 이루어지고 있습니다.","{""majorSeq"": 10139, ""major"": ""경영정보학과"", ""salary"": 236.6, ""employment"": ""60 % 이상"", ""job"": ""IT컨설턴트, 노무사, 웹마스터, 은행출납사무원, 전문비서, 증권분석가, ERP개발ㆍ컨설팅전문가, 공인회계사, 그래픽디자이너, 웹프로그래머, 전산직공무원, 정보시스템감리사"", ""qualifications"": ""감정평가사, 경영지도사, 물류관리사, 보험계리사, 사무자동화산업기사, 유통관리사, 전산회계운용사, 전자상거래관리사, 증권투자상담사"", ""universities"": ""강서대학교:경영학부(경영정보학전공) | 강서대학교:빅데이터경영학과 | 경기대학교:회계세무・경영정보학부 | 국민대학교:경영정보전공 | 국민대학교:경영정보학부 | 동국대학교:경영정보학과 | 명지대학교 인문캠퍼스:복지경영학과 | 명지대학교 인문캠퍼스:경영정보학과 | 삼육대학교:경영정보학과 | 서울기독대학교:국제경영정보학과 | 서울사이버대학교:AI부동산빅데이터학과 | 숭실대학교:복지경영학과 | 한양사이버대학교:경영정보・AI비즈니스학과 | 홍익대학교:산업정보융합학부 | 동명대학교:경영정보학전공 | 동명대학교:복지경영학과 | 동서대학교:인터넷경영정보학전공 | 동서대학교:경영정보학전공 | 동아대학교:경영정보학과 | 동의대학교:경영정보학과 | 동의대학교:경영정보학전공 | 부산가톨릭대학교:경영정보학과 | 신라대학교:경영정보학전공 | 화신사이버대학교:복지경영학과 | 배재대학교:IT경영정보학과 | 한남대학교:경영정보학과 | 계명대학교:경영정보학전공 | 계명대학교:경영정보학과 | 계명대학교:경영빅데이터학과 | 울산대학교:경영정보학전공 | 경기대학교:경영정보전공 | 경기대학교:회계세무・경영정보학부 | 경기대학교:국제산업정보전공 | 신한대학교:빅데이터경영학과 | 용인대학교:경영정보학과 | 한국외국어대학교:경영정보학과 | 가톨릭관동대학교:경영정보학과 | 상지대학교:경영정보학과 | 충북대학교:경영정보학과 | 세한대학교:복지경영학과 | 경상국립대학교:경영정보학과 | 제주대학교:경영정보학과 | 고려대학교 세종캠퍼스:경영정보학과""}"
"경영이란 특정한 목적을 달성하기 위해 구성된 조직을 관리하고 운영한다는 뜻입니다. 경영학과에 입학하면 주로 마케팅, 조직ㆍ인사, 생산 관리, 재무 관리 등 기업 경영에 대한 지식을 배웁니다. 졸업 후 주로 기업체에 종사하며, 경영은 어디에나 필요하므로 기업 외 다양한 분야에도 진출할 수 있습니다.","조직에서 팀워크를 이루어 목표를 세우고, 성과를 높이기 위해 노력하고 경영 활동을 분석하는 것에 흥미가 있다면 경영학에 매력을 느낄 것입니다. 또, 기업경영의 추세가 빈번히 변화하는 특성이 있으므로, 유연하고 창의적인 사람이 적성에 맞을 것입니다. 경영이란 혼자가 아니라 조직을 통해 수행하는 것이므로 활동적이고 사교적이면 더욱 좋습니다.","경영학은 실용적인 학문으로 평가되며 학생들의 선호도가 높은 학과 중 하나입니다. 경영학과의 역사는 다른 학문 영역에 비해 짧은 편이지만, 이론과 현실을 접합하여 업무 현장에서 활용되는 기술을 배우며, 조직의 생산성을 높이기 위한 문제해결 능력을 익힐 수 있습니다. 특히 신기술 창업 기업을 효율적으로 운영할 수 있는 노하우도 기를 수 있습니다.","{""majorSeq"": 23, ""major"": ""경영학과"", ""salary"": 236.6, ""employment"": ""60 % 이상"", ""job"": ""경영컨설턴트, 노무사, 세무사, 증권분석가, 회계사, 공공기관, 노무관리사, 무역ㆍ통상전문가, 뱅커, 부서관리자, 비영리부문학교ㆍ병원ㆍNGO등의최고관리자, 손해사정인, 시장조사전문가, 애널리스트, 예술경영분야관리자, 자산관리사, 정부관련기관경영자, 지방자치단체언론및방송기관경영자, 최고경영자, 투자전문가, 펀드매니저"", ""qualifications"": ""감정평가사, 경영지도사, 공인노무사, 공인회계사, 관세사, 물류관리사, 보험계리사, 보험중개사, 사회조사분석사, 세무사, 소비자전문상담사, 손해사정사, 전산회계운용사, 전자상거래관리사, 전자상거래운용사, 컨벤션기획사"", ""universities"": ""강서대학교:경영학과 | 강서대학교:AI경영학과 | 강서대학교:G2빅데이터경영학과 | 강서대학교:경영학부(경영학전공) | 건국대학교:글로벌비즈니스학과 | 건국대학교:기술경영학과 | 건국대학교:경영학과 | 건국대학교:축산경영ㆍ유통경제학전공 | 건국대학교:부동산학과 | 경희대학교:경영학과 | 경희대학교:경영학부 | 경희사이버대학교:글로벌경영학과 | 고려대학교:경영학과 | 고려사이버대학교:부동산학과 | 고려사이버대학교:경영학과 | 광운대학교:자산관리학과 | 광운대학교:경영학부 | 국민대학교:기업경영학부 | 국민대학교:AI빅데이터융합경영학과 | 국민대학교:글로벌경영전공 | 국민대학교:빅데이터경영통계전공 | 국민대학교:경영학부 | 국민대학교:경영학전공 | 국민대학교:International Business 전공 | 국민대학교:기업경영전공 | 덕성여자대학교:경영학과 | 덕성여자대학교:경영학전공 | 동국대학교:경영학과 | 동국대학교:경영학부 | 동국대학교:경영학전공 | 동덕여자대학교:글로벌MICE전공 | 동덕여자대학교:경영경제학부 국제경영학전공 | 동덕여자대학교:국제경영학과 | 동덕여자대학교:경영경제학부 경제학전공 | 동덕여자대학교:문화예술경영전공 | 동덕여자대학교:경영경제학부 경영학전공 | 동덕여자대학교:경영학과 | 동덕여자대학교:경영경제학부 | 디지털서울문화예술대학교:실버문화경영학과 | 명지대학교 인문캠퍼스:경영학과 | 명지대학교 인문캠퍼스:부동산학과 | 명지대학교 인문캠퍼스:복지경영학과 | 명지대학교 인문캠퍼스:미래융합경영학과 | 명지대학교 인문캠퍼스:경영대학 | 사이버한국외국어대학교:마케팅ㆍ경영학부 | 삼육대학교:경영학과 | 상명대학교:경영학부 | 상명대학교:융합경영학과 | 상명대학교:글로벌경영학과 | 서강대학교:아트앤테크놀로지전공 | 서강대학교:경영학부(경영학전공) | 서경대학교:글로벌경영학과 | 서경대학교:경영학부 | 서울과학기술대학교:경영학과(글로벌테크노경영전공) | 서울과학기술대학교:경영학과(경영학전공) | 서울과학기술대학교:벤처경영학과 | 서울기독대학교:글로벌휴먼경영전공 | 서울대학교:경영대학 | 서울대학교:경영학과 | 서울디지털대학교:부동산학과 | 서울디지털대학교:경영학과 | 서울사이버대학교:부동산학과 | 서울사이버대학교:온라인커머스학과 | 서울사이버대학교:경영학과 | 서울시립대학교:경영학부 | 서울여자대학교:경영학과 | 성공회대학교:미래융합학부 | 성공회대학교:경영학부 | 성공회대학교:경영학전공 | 성공회대학교:경영학부(인문사회) | 성균관대학교:응용AI융합학부 | 성균관대학교:글로벌경영학과 | 성균관대학교:경영대학 | 성균관대학교:글로벌리더학부 | 성균관대학교:경영학과 | 성신여자대학교:경영학부 | 성신여자대학교:경영학과 | 성신여자대학교:글로벌비즈니스학과 | 세종대학교:경영학전공 | 세종대학교:경영학부 | 세종사이버대학교:경영학과 | 세종사이버대학교:패션비즈니스학과 | 숙명여자대학교:경영학부 | 숙명여자대학교:가족자원경영학과 | 숭실대학교:혁신경영학과 | 숭실대학교:복지경영학과 | 숭실대학교:미디어경영학과 | 숭실대학교:벤처경영학과 | 숭실대학교:경영학부 | 숭실사이버대학교:부동산학과 | 숭실사이버대학교:경영학과 | 연세대학교:경영학과 | 이화여자대학교:경영학전공 | 이화여자대학교:경영학부 | 정석대학:AI융합경영학과 | 정석대학:경영학과 | 중앙대학교:경영학부(글로벌금융전공) | 중앙대학교:경영학부(경영학전공) | 중앙대학교:지식경영학부 | 중앙대학교:경영경제대학 | 추계예술대학교:영상비즈니스과 | 한국방송통신대학교:융합경영학부 | 한국방송통신대학교:경영학과 | 한국방송통신대학교:융합경영학부 마케팅・애널리틱스전공 | 한국열린사이버대학교:주얼리디자인비즈니스학과 | 한국외국어대학교:경영학전공 | 한국외국어대학교:차이나데이터큐레이션전공 | 한국외국어대학교:경영학부 | 한성대학교:경영학부 | 한성대학교:부동산학과 | 한성대학교:부동산경영학과 | 한성대학교:비즈니스컨설팅학과 | 한양대학교:파이낸스경영학과 | 한양대학교:경영학부 | 한양사이버대학교:마케팅학과 | 한양사이버대학교:실버산업학과 | 한양사이버대학교:글로벌경영학과 | 한양사이버대학교:부동산학과 | 홍익대학교:경영학부 | 홍익대학교:경영학부 경영학전공 | 홍익대학교:디자인ㆍ예술경영학부 | 홍익대학교:디자인경영융합학부 | 경성대학교:경영학과 | 경성대학교:글로벌경영전공 | 고신대학교:IT경영학과 | 고신대학교:의료경영학과 | 고신대학교:글로벌비즈니스학부 | 국립부경대학교:경영학전공 | 국립부경대학교:국제경영학전공 | 국립부경대학교:해양수산경영경제학부 | 국립부경대학교:경영학부 | 국립부경대학교:해양수산경영학전공 | 국립부경대학교:빅데이터융합전공 | 국립한국해양대학교:해양경영경제학부(해운경영전공) | 국립한국해양대학교:해양플랜트운영학과 | 국립한국해양대학교:해운경영학부 | 국립한국해양대학교:해양경영경제학부(해양정보・금융전공) | 동명대학교:복지경영학과 | 동명대학교:유통경영전공 | 동명대학교:Dept. of Global Business | 동명대학교:경영학전공 | 동명대학교:경영학과 | 동명대학교:글로벌비즈니스학부 | 동명대학교:경영학부 | 동명대학교:글로벌비즈니스학과 | 동서대학교:경영학부 | 동서대학교:경영학전공 | 동서대학교:이벤트/컨벤션학전공 | 동서대학교:글로벌경영학부 | 동서대학교:Global Business Administration학과 | 동서대학교:마케팅학전공 | 동아대학교:지식서비스경영학과 | 동아대학교:경영학과 | 동아대학교:글로벌비즈니스학과 | 동아대학교:융합경영학과 | 동아대학교:경영학부 | 동의대학교:창업투자경영학과 | 동의대학교:경영학과 | 동의대학교:정보경영학부 | 동의대학교:의료경영학과 | 동의대학교:경영학부 | 동의대학교:스타트업창업투자학전공 | 동의대학교:경영학전공 | 부산가톨릭대학교:유통경영학과 | 부산가톨릭대학교:병원경영학과 | 부산가톨릭대학교:경영학과 | 부산대학교:경영학과 | 부산디지털대학교:경영학부 | 부산외국어대학교:경영학과 | 부산외국어대학교:국제마케팅학과 | 부산외국어대학교:국제마케팅전공 | 부산외국어대학교:경영학부 | 부산외국어대학교:미주비즈니스학과 | 부산외국어대학교:경영전공 | 부산외국어대학교:국제무역·마케팅학부 | 부산외국어대학교:경영학부(경영전공) | 신라대학교:한중비즈니스학과 | 신라대학교:경영학전공 | 신라대학교:글로벌비즈니스학과 | 신라대학교:경영학부 | 신라대학교:기업경영학과 | 신라대학교:경영학과 | 영산대학교:의료경영학과 | 영산대학교:경영학과 | 화신사이버대학교:복지경영학과 | 안양대학교:비즈니스혁신학부 | 연세대학교:문화디자인경영전공 | 연세대학교:상경계열 | 연세대학교:창의기술경영전공 | 연세대학교:경영계열 | 인천대학교:경영학부 | 인천대학교:테크노경영학과 | 인하대학교:IBT학과 | 인하대학교:경영학과 | 인하대학교:문화경영학과 | 인하대학교:산업경영학과 | 청운대학교:경영학과 | 청운대학교:글로벌경영학과 | 청운대학교:글로벌경영학과(경영전공) | 건양대학교:병원경영학과 | 건양사이버대학교:IT비즈니스학과 | 건양사이버대학교:경영학과 | 국립한밭대학교:융합경영학과 | 대전대학교:경영학과 | 목원대학교:글로벌비즈니스학과 | 목원대학교:서비스경영전공 | 목원대학교:서비스경영학부 | 목원대학교:마케팅빅데이터학과 | 목원대학교:경영학과 | 목원대학교:마케팅정보컨설팅학과 | 배재대학교:지역소상공비즈니스 | 배재대학교:기업컨설팅학과 | 배재대학교:경영학과 | 배재대학교:글로벌비즈니스학과 | 배재대학교:경영계열 | 우송대학교:글로벌호텔매니지먼트학과 | 우송대학교:융합경영학부 글로벌융합비즈니스학과 | 우송대학교:융합경영학부 경영학전공 | 우송대학교:철도경영학과 | 우송대학교:솔브릿지경영학부 | 을지대학교:의료경영학과 | 충남대학교:리더십과조직과학전공 | 충남대학교:경영학부 | 한국과학기술원:기술경영학부 | 한남대학교:경영학과 | 한남대학교:사회적경제기업학과 | 한남대학교:글로벌 IT 경영전공 | 한남대학교:비즈니스통계학과 | 한남대학교:글로벌비즈니스전공 | 경북대학교:경영학부 | 경북대학교:경영학부 경영학전공 | 계명대학교:경영학전공 | 계명대학교:Department of International Business | 계명대학교:경영학과 | 계명대학교:EMU경영학부 | 울산과학기술원:경영공학부 | 울산과학기술원:경영학부 | 울산과학기술원:경영과학부 | 울산대학교:경영학부 | 울산대학교:경영학전공(야간) | 울산대학교:경영학전공 | 울산대학교:경영계열 | 울산대학교:글로벌경영학전공 | 광주대학교:경영학과 | 광주대학교:부동산학과 | 광주여자대학교:서비스경영학과 | 광주여자대학교:미래융합학부 | 남부대학교:IT경영학과 | 송원대학교:철도경영학과 | 전남대학교:경영학부 | 조선대학교:미래융합학부 | 조선대학교:경영학부 | 조선대학교:휴먼융합서비스학부(스마트비즈니스전공) | 호남대학교:경영학전공 | 호남대학교:사회경영대학 | 호남대학교:경영학부 | 호남대학교:문화산업경영학과 | 가천대학교:의료산업경영학과 | 가천대학교:경영학전공 | 가천대학교:경영학부(경영학) | 가천대학교:경영학부 | 가천대학교:경영학부(글로벌경영학) | 가천대학교:의료경영학과 | 가천대학교:글로벌경영학전공 | 가톨릭대학교:사회혁신융복합전공 | 가톨릭대학교:경영학전공 | 가톨릭대학교:경영계열 | 가톨릭대학교:스타트업융복합전공 | 가톨릭대학교:빅데이터인문경영융복합전공 | 가톨릭대학교:글로벌경영학과(정원외) | 가톨릭대학교:경영학과 | 가톨릭대학교:글로벌미래경영학과 | 강남대학교:융합자율전공학부 | 강남대학교:실버산업학과 | 강남대학교:경영관리자율전공학부 | 강남대학교:글로벌경영학부 | 경기대학교:미술경영전공 | 경기대학교:경영학부 | 경기대학교:경영학과 | 경기대학교:경영학전공 | 경동대학교:안보경영학과 | 경동대학교:경영학과 | 경희대학교:골프경영학과 | 경희대학교:국제경영학부 | 국립한국교통대학교:철도경영 ・ 물류 ・ 데이터사이언스학부 | 국립한국교통대학교:철도경영・물류학전공 | 국립한국교통대학교:철도경영・물류학과 | 국제사이버대학교:부동산학과 | 국제사이버대학교:경영학과 | 단국대학교:SW융합학부 SW융합경제경영전공 | 단국대학교:경영학부 경영학전공 | 단국대학교:경영학부 | 단국대학교:경영학전공 | 단국대학교:산업경영학과 | 단국대학교:경영경제대학 | 단국대학교:글로벌경영학과 | 단국대학교:마이스터경영학과 | 단국대학교:부동산학전공 | 단국대학교:국제경영학과 | 대진대학교:국제경영학과 | 대진대학교:경영학과 | 동양대학교:IT융합경영학과 | 서울신학대학교:글로벌비즈니스학부 | 서울신학대학교:글로벌경영학과 | 성결대학교:경영학과 | 수원대학교:글로벌비즈니스 | 수원대학교:경영 | 수원대학교:경영학부 | 신한대학교:글로벌통상경영학과 | 신한대학교:글로벌경영학과 | 아주대학교:글로벌경영학과 | 아주대학교:경영학과 | 아주대학교:경영인텔리전스학과 | 안양대학교:글로벌경영학과 | 안양대학교:경영학과 | 안양대학교:경영학전공 | 예원예술대학교:경영전공 | 용인대학교:경영학과 | 을지대학교:의료경영학과 | 중부대학교:경영학과 | 중부대학교:엔터테인먼트학전공 | 중부대학교:경영학전공 | 중앙대학교:경영학부 | 평택대학교:경영학과 | 한경국립대학교:경영학과 | 한경국립대학교:경영학전공 | 한경국립대학교:미래융합학부 | 한국공학대학교:경영학부 (IT경영전공) | 한국공학대학교:경영학부(경영학전공) | 한국공학대학교:디지털경영학과 | 한국공학대학교:경영학부 | 한국공학대학교:기업경영학과 | 한국공학대학교:경영학부(데이터사이언스경영전공) | 한국외국어대학교:Global Business & Technology학부 | 한국외국어대학교:Global Business & Technology전공 | 한국외국어대학교:글로벌스포츠산업학부 | 한국항공대학교:경영학부 | 한국항공대학교:경영학과 | 한국항공대학교:항공경영학과 | 한세대학교:경영학과 | 한세대학교:국제경영학과 | 한신대학교:IT경영학 | 한신대학교:글로벌비즈니스학 | 한신대학교:경영학과 | 한신대학교:경영학 | 한신대학교:국제경영전공 | 한신대학교:글로벌비즈니스학부 | 한신대학교:IT경영학과 | 한신대학교:경영ㆍ미디어계열 | 한양대학교 ERICA캠퍼스:경영학부 | 협성대학교:경영학과 | 협성대학교:유통경영학과 | 화성의과학대학교:의료경영학과 | 화성의과학대학교:경영학과 | 가톨릭관동대학교:경영학과 | 가톨릭관동대학교:의료경영학과 | 가톨릭관동대학교:경영학전공 | 가톨릭관동대학교:항공경영학과 | 강원대학교:경영학전공 | 강원대학교:글로벌비즈니스전공 | 강원대학교:부동산학과 | 강원대학교:경영관광회계학부 | 강원대학교:글로벌비즈니스학과 | 강원대학교:경영·회계학부 | 강원대학교:경영학과 | 경동대학교:국제경영학전공 | 경동대학교:항공경영학과 | 경동대학교:국제경영학과 | 경동대학교:웰니스경영학과 | 국립강릉원주대학교:경영학과 | 상지대학교:국제경영학과 | 상지대학교:FTA국제학부 국제경영전공 | 상지대학교:의료경영학과 | 상지대학교:부동산학과 | 상지대학교:글로벌경영학과 | 상지대학교:경영경제데이터산업학부 금융경제데이터분석전공 | 상지대학교:경영학과 | 상지대학교:경영경제데이터산업학부 IT경영데이터분석전공 | 연세대학교 미래캠퍼스:경영학부 | 연세대학교 미래캠퍼스:경영학전공 | 한라대학교:글로벌비즈니스학부 | 한라대학교:경영학과 | 한라대학교:미래경영학과 | 한라대학교:K-인터넷비즈니스경영학과 | 한림대학교:AI기술경영융합전공 | 한림대학교:마케팅커뮤니케이션테크놀로지융합전공 | 한림대학교:경영대학 | 한림대학교:문화산업전공 | 한림대학교:글로벌비즈니스전공 | 한림대학교:경영학과 | 건국대학교 글로컬캠퍼스:경영경제학부 | 건국대학교 글로컬캠퍼스:경영학전공 트랙 | 건국대학교 글로컬캠퍼스:경영학과 | 건국대학교 글로컬캠퍼스:국제비즈니스학부 | 건국대학교 글로컬캠퍼스:경영학전공 | 국립한국교통대학교:경영학과 | 국립한국교통대학교:융합경영전공 | 국립한국교통대학교:경영학전공 | 국립한국교통대학교:경영・통상・복지학부 | 국립한국교통대학교:융합경영학과 | 극동대학교:경영학과 | 극동대학교:글로벌경영학과 | 서원대학교:문화예술경영전공 | 서원대학교:경영학전공 | 서원대학교:경영학부 | 서원대학교:경영ㆍ부동산전공 | 세명대학교:기업경영학과 | 세명대학교:글로벌경영학부 | 세명대학교:경영학과 | 세명대학교:도시경제부동산학과 | 세명대학교:부동산학과 | 우석대학교:경영학과 | 유원대학교:경영학과 | 중원대학교:경영학과 | 청주대학교:경영학과 | 청주대학교:의료경영학과 | 청주대학교:경영학전공 | 청주대학교:경영학부 | 충북대학교:국제경영학과 | 충북대학교:경영학부 | 건양대학교:글로벌경영학과 | 건양대학교:경영학부 | 건양대학교:글로벌경영학부 | 건양대학교:글로벌프론티어학과 | 건양대학교:마케팅비즈니스학과 | 국립공주대학교:부동산학과 | 국립공주대학교:부동산학전공 | 국립공주대학교:융합경영학과 | 국립공주대학교:경영학과 | 글로벌사이버대학교:재테크ㆍ마케팅학과 | 글로벌사이버대학교:실용경영학부 | 금강대학교:IT경영학전공 | 금강대학교:경영학전공 | 나사렛대학교:국제경영학과 | 나사렛대학교:글로벌비서경영학과 | 나사렛대학교:글로벌비즈니스학부 | 나사렛대학교:글로벌비즈니스학과 | 나사렛대학교:경영학과 | 나사렛대학교:글로벌비서학과 | 남서울대학교:부동산학과 | 남서울대학교:경영학과 | 단국대학교:경영학부 | 단국대학교:경영학전공 | 단국대학교:산업경영학과 | 단국대학교:경영학과 | 선문대학교:IT경영학과 | 선문대학교:경영학과 | 선문대학교:경영학부 | 선문대학교:글로벌경영학과 | 순천향대학교:경영학과 | 순천향대학교:글로벌문화산업학과 | 청운대학교:융합경영학부 | 청운대학교:공연기획경영학과 | 청운대학교:부동산경영학과 | 청운대학교:사회적기업학과 | 한국기술교육대학교:HRD학과 | 호서대학교:빅데이터경영공학부 | 호서대학교:경영학부 | 호서대학교:글로벌창업전공 | 호서대학교:디지털기술경영학과 | 호서대학교:경영학전공 | 국립군산대학교:경영학과 | 국립군산대학교:글로벌비즈니스학부 | 국립군산대학교:경영학부 | 우석대학교:경영학부 | 원광대학교:경영학과 | 원광대학교:경영학부 | 원광대학교:정보・전자상거래학부 | 원광디지털대학교:부동산학과 | 원광디지털대학교:차문화경영학과 | 전북대학교:경영학부 경영학전공 | 전북대학교:경영학과 | 전주대학교:금융경영전공 | 전주대학교:경영관리전공 | 전주대학교:경영계열 | 전주대학교:경영학과 | 전주대학교:부동산학과 | 호원대학교:경영학부 | 호원대학교:경영학과 | 호원대학교:비즈니스학부 | 호원대학교:디지털경영학부 | 국립목포대학교:스마트비즈니스학과 | 국립목포대학교:경영학부 | 국립목포대학교:경영학과 | 국립순천대학교:경영학과 | 국립순천대학교:물류비즈니스학과 | 국립순천대학교:미래융합학부 | 동신대학교:경영학과 | 세한대학교:경영학과 | 세한대학교:복지경영학과 | 세한대학교:휴먼서비스학과 | 세한대학교:경영학전공 | 전남대학교:글로벌비즈니스학부 | 초당대학교:경영학과 | 초당대학교:글로벌비즈니스학과 | 경운대학교:의료경영학과 | 경일대학교:글로벌비즈니스학부 | 경일대학교:스마트경영학부 | 경일대학교:글로벌비즈니스학과 | 국립경국대학교:경영학전공 | 국립금오공과대학교:경영학과 | 김천대학교:의료경영학과 | 대구가톨릭대학교:경영학과2 | 대구가톨릭대학교:IT경영전공 | 대구가톨릭대학교:경영학과 | 대구가톨릭대학교:부동산학과 | 대구가톨릭대학교:경영학부 | 대구가톨릭대학교:부동산경영학과 | 대구가톨릭대학교:문화예술경영전공 | 대구대학교:휴먼케어창의학부(자산관리ㆍ6차산업학전공) | 대구대학교:경영학부(경영학전공) | 대구대학교:경영학부 | 대구대학교:경영대학 | 대구한의대학교:글로벌비즈니스전공 | 대구한의대학교:의료경영학과 | 대구한의대학교:K-뷰티비즈니스전공 | 대구한의대학교:자산운용학과 | 대구한의대학교:경영학과 | 대구한의대학교:경영학부 | 대구한의대학교:청도인적자원개발학과 | 동국대학교 WISE캠퍼스:경영학과 | 동국대학교 WISE캠퍼스:정보경영학과 | 동국대학교 WISE캠퍼스:경영학부 | 동국대학교 WISE캠퍼스:경영학전공 | 동국대학교 WISE캠퍼스:정보경영학전공 | 동양대학교:글로벌비즈니스학과 | 동양대학교:국제경영학과 | 동양대학교:철도경영학과 | 신경주대학교:ESG경영학과 | 영남대학교:산업경영학과 | 영남대학교:글로벌비즈니스학과 | 영남대학교:경영학과 | 영남대학교:경영학전공 | 영남대학교:휴먼서비스학과 | 위덕대학교:경영학과 | 한동대학교:글로벌리더십학부 | 한동대학교:경영경제학부 | 가야대학교:커리어플러스학부 부동산금융재테크전공,헬스케어전공 | 경남대학교:프로네시스융합학부 | 경남대학교:경영학전공 | 경남대학교:비즈니스컨설팅학과 | 경남대학교:경영학부 | 경남대학교:경영학과 | 경상국립대학교:경영학부 | 경상국립대학교:해양수산경영학과 | 경상국립대학교:수산경영학과 | 경상국립대학교:경영학과 | 경상국립대학교:산업경영학과 | 국립창원대학교:글로벌비즈니스학부 | 국립창원대학교:경영학과 | 영산대학교:부동산학과 | 영산대학교:중국비즈니스학과 | 영산대학교:인도비즈니스학과 | 영산대학교:해운항만경영학과 | 인제대학교:경영학부 | 인제대학교:경영학과 | 창신대학교:중국비즈니스학과 | 창신대학교:부동산경영학과 | 제주국제대학교:융합경영학부 | 제주국제대학교:핀텍경영학과 | 제주대학교:경영학과 | 고려대학교 세종캠퍼스:글로벌경영전공 | 고려대학교 세종캠퍼스:표준ㆍ지식학과 | 고려대학교 세종캠퍼스:융합경영학부 | 고려대학교 세종캠퍼스:디지털경영전공 | 고려대학교 세종캠퍼스:경영학부 | 홍익대학교 세종캠퍼스:상경학부 글로벌경영전공 | 홍익대학교 세종캠퍼스:상경학부 국제경영(중국·일본)전공""}"
