majorSeq,major,salary,employment,summary,job,qualifications,interest,property,universities
10144,교양생활과학부,199.5,60 % 이상,"생활과학 분야는 생활과학 영역 내의 특정 전공학과에 대한 전문과정의 기초를 닦는 것을 목적으로 개설한 교과과정을 중심으로 두고 있습니다. 대학에 입학할 때 전공을 확정하기보다는 1학년 과정에 주로 인문과학, 사회과학, 자연과학 및 예체능의 각 계열에 속하는 과목을 균형 있게 편성한 일반 교양과목과 일부 전공기초 과목을 수강하고, 상위 학년으로 진급함에 따라 점차 개인의 흥미 혹은 적성을 고려한 전공 영역 과목을 수강함으로써 대학 3, 4학년 때 본인의 최종적인 전공을 확정하는 ‘학부제’를 적용하는 방식입니다.","자신의 관심 분야에 따라 식품영양학과, 의류･의상학과, 아동가족학과 등의 전공과 관련된 직업을 참고할 수 있습니다.","자신의 관심 분야에 따라 식품영양학과, 의류ㆍ의상학과, 아동가족학과 등의 전공과 관련된 자격증을 참고할 수 있습니다.","사람들의 실생활과 밀접한 연관을 지닌 의식주를 다루는 학과이기 때문에 기본적으로 사람들에 대한 관심을 지녀야 하며, 자신이 어느 분야에 흥미를 지니고 있는지 살펴볼 필요가 있습니다. 고학년에 진학하였을 때 식품영양, 의류, 아동가족학 등의 세부 전공을 선택해야 하고 실기와 연관된 부분이 많기 때문에 손재주를 갖추면 도움이 될 수 있습니다.","아동ㆍ가족, 가족자원관리ㆍ소비자, 식품ㆍ영양ㆍ단체급식, 패션디자인ㆍ패션비즈니스ㆍ의류과학에 관련된 기초이론과 전문지식을 교육함으로써 각 영역에서 필요로 하는 전문인 양성을 목표로 합니다.",한국방송통신대학교:생활과학부 | 연세대학교:생활과학계열 | 대구경북과학기술원:기초학부 | 울산대학교:생활과학부 | 울산대학교:생활과학계열 | 가톨릭대학교:생활과학계열 | 을지대학교:바이오공학부 | 한경국립대학교:웰니스산업융합학부 | 강원대학교:시스템면역과학전공 | 강원대학교:시스템면역과학과 | 국립목포대학교:아동・식품・패션학부 | 대구가톨릭대학교:라이프케어학부
10146,교양자연과학부,199.5,60 % 이상,교양자연과학 분야는 자연계열 내의 특정 전공학과에 대한 전문과정의 기초를 닦는 것을 목적으로 개설한 교과과정을 중심으로 두고 있습니다.,"세부 전공 선택에 따라 수학과, 물리학과, 화학학과, 생명과학과 등의 분야와 관련된 직업을 참고할 수 있습니다.","세부 전공 선택에 따라 수학과, 물리학과, 화학학과, 생명과학과 등의 분야와 관련된 자격증을 참고할 수 있습니다.",과학적 기본원리를 이해하고 창의력과 문제해결능력을 지닌 학생으로서 자연과학에 대해 관심과 소양을 지니고 있지만 뚜렷한 분야를 아직 정하지 못한 학생이라면 관심가질 수 있습니다.,"대학에 입학할 때 전공을 확정하기보다는 1학년 과정에 주로 인문과학, 사회과학, 자연과학 및 예체능의 각 계열에 속하는 과목을 균형 있게 편성한 일반 교양과목과 일부 전공기초 과목을 수강하고, 상위 학년으로 진급함에 따라 점차 개인의 흥미 혹은 적성을 고려한 전공 영역 과목을 수강함으로써 대학 3, 4학년 때 본인의 최종적인 전공을 확정하는 ‘학부제’를 적용하는 방식입니다.",경희대학교:약과학과 | 고려대학교:이과대학 | 광운대학교:교양학부(자연과학계열) | 덕성여자대학교:과학기술대학 | 동덕여자대학교:자연과학부 식품영양학전공 | 동덕여자대학교:자연과학부 | 동덕여자대학교:자연과학부 화장품학전공 | 동덕여자대학교:자연과학부 응용화학전공 | 동덕여자대학교:자연과학부 체육학전공 | 동덕여자대학교:자연과학부 보건관리학전공 | 상명대학교:계당교양교육원(자연) | 서울과학기술대학교:자연과학부 | 서울여자대학교:과학기술융합대학 | 세종대학교:자연생명계열 | 숙명여자대학교:융합학부 | 이화여자대학교:자연과학대학 | 이화여자대학교:신산업융합대학 | 중앙대학교:자연과학대학 | 한양대학교:창의융합교육원(자연과학) | 부산대학교:교양학부(자연과학계열) | 안양대학교:자연과학부 | 연세대학교:이학계열 | 인하대학교:자연과학계열 | 국립한밭대학교:기초과학부 | 한국과학기술원:새내기과정학부(자연계열) | 한남대학교:탈메이지교양・융합대학(자연과학계열) | 계명대학교:자연공학계열 | 울산과학기술원:자연과학부 | 울산대학교:과학기술융합계열 | 조선대학교:자연과학계열 | 호남대학교:융합학부 | 가톨릭대학교:자연과학계열 | 명지대학교 자연캠퍼스:자연과학대학 | 성결대학교:융합학부 | 성균관대학교:학부대학(자연과학) | 성균관대학교:자연과학계열 | 성균관대학교:자연과학대학 | 평택대학교:피어선칼리지(자연과학계열) | 한신대학교:이공계융합계열 | 한양대학교 ERICA캠퍼스:창의융합교육원(자연과학) | 강원대학교:자유전공학부(학생설계전공 자연과학계열) | 연세대학교 미래캠퍼스:자연과학부 | 한림대학교:산학협력특성화대학 | 건국대학교 글로컬캠퍼스:녹색기술융합학과 | 상명대학교:계당교양교육원(자연) | 국립군산대학교:첨단과학기술학부 | 원광대학교:자연융합학부 | 전북대학교:교양학부(자연과학계열) | 전주대학교:의과학계열 | 전주대학교:융합학부 | 전주대학교:기초과학과 | 국립목포대학교:기초과학부 | 대구대학교:과학생명융합대학 | 대구한의대학교:자연계열 성인통합모집단위 | 대구한의대학교:자연계열통합모집단위 | 동국대학교 WISE캠퍼스:교양학부(자연과학계열) | 동국대학교 WISE캠퍼스:이공계열 | 경남대학교:MSC교육부
104,농공학과,259.9,60 % 이상,"농공학은 전 국토의 모든 농촌공간을 탐구영역으로 하며, 농촌공간을 구성하는 다양한 요소 중 산업공간, 거주공간, 자연공간을 연구합니다. 농공학과에서는 농업의 생산성 향상을 위한 농업 생산기반 조성과 농촌 생활환경을 개선하는 데 필요한 농업시설물 설계 및 시공을 위한 인재를 양성합니다. 토질공학 및 농지 조성, 농업수자원 개발과 관리, 농촌 계획 및 농촌 환경공학 등을 위한 공학적 지식을 학습할 수 있습니다.","건설기계공학기술자, 기계공학기술자, 기술직공무원, 농기계검사원, 농기계수리원, 농기계운전원, 농업기술자, 농업환경생태연구원, 엔진조립원","농어업토목기술사, 농업기계기사, 유기농업기사, 종자기사","농업에 대한 관심과 애정을 지녀야 하며, 향후 직업인으로서 농촌에서 일할 기회가 많기 때문에 친화력, 의사소통 능력이 필요합니다. 공학적 지식과 기술의 응용이 필요한 분야임으로 기계를 다루는 손기술이나 관련 기초 소양이 있으면 도움이 됩니다.","학습 내용상 크게 농업토목과 농업기계 두 분류로 구분되며 최근에는 학교에 따라 전공을 세부적으로 구분하거나 또는 공학 관련 학과로 통합하여 운영하기도 합니다. 최근에는 농업토목공학, 지역시스템공학, 지역건설공학와 같은 다양한 명칭으로 개설되어 있는 경우가 많다는 점을 참고할 필요가 있습니다.","서울사이버대학교:AI스마트팜학과 | 서울여자대학교:스마트농업공학전공 | 한국방송통신대학교:농학과 | 화신사이버대학교:스마트팜농수산복지학과 | 경북대학교:농업토목.생물산업공학부(농업토목공학전공,생물산업기계공학전공) | 국제사이버대학교:웰빙귀농조경학과 | 국제사이버대학교:웰빙귀농학과 | 한경국립대학교:식물생명환경전공 | 강원대학교:미래농업융합학부 | 강원대학교:시설농업학전공 | 상지대학교:스마트팜학과 | 유원대학교:스마트팜학과 | 충북대학교:지역건설공학과 농촌관광개발전공 | 국립공주대학교:스마트팜공학과 | 남서울대학교:스마트팜학과 | 전북대학교:에코농산업벤처시스템학과 | 전북대학교:농업시스템학과 | 전북대학교:스마트팜학과 | 경일대학교:스마트농업학과 | 경일대학교:스마트농산업학부 | 대구가톨릭대학교:원예ㆍ식품학과 | 대구대학교:6차산업학과 | 경상국립대학교:스마트농산업학과 | 경상국립대학교:농학과 | 경상국립대학교:지역시스템공학과"
111,대기과학과,188.7,60 % 이상,대기과학은 지구와 다른 행성들의 대기에서 일어나는 현상들을 이해하고 응용하는 학문입니다. 대기과학과는 대기과학에 대한 기본적인 학문 내용을 교육ㆍ연구합니다. 또한 당면하고 있는 환경문제도 교육ㆍ연구함으로써 전문 지식과 자질을 갖춘 인재 양성에 교육목표를 두고 있습니다.,"기상연구원, 기상컨설턴트, 대기환경기술자, 운항관리사, 일기예보관, 환경공학기술자","기상기사, 대기환경기사","자연 현상에 관심을 지니고 대기 현상이 일어나는 원인을 파악하고자 하는 호기심을 지녀야 합니다. 대기오염이나 미세먼지 등과 같은 문제에 대한 개선 방안을 도출하기 위한 탐구 정신도 필요합니다. 전공 학습에 있어서 물리, 자연, 수학 관련 지식이 필요하기 때문에 관련 교과에 대한 역량과 적성이 있으면 도움이 됩니다.",최근 인간의 경제ㆍ사회 활동에서 기상의 중요성이 크게 인식되고 대기 오염이 날로 심각해지고 있기에 대기에 관한 연구의 필요성은 더욱 커지고 있습니다.,연세대학교:대기과학과 | 부산대학교:대기환경과학과 | 경북대학교:지구시스템과학부 천문대기과학전공 | 국립강릉원주대학교:대기환경과학과 | 국립공주대학교:대기과학과
126,동물자원학과,190.1,60 % 이상,"과학 분야가 눈부시게 발달함에 따라 사람들이 이용할 수 있는 자원의 종류가 다양해지고 있습니다. 동물자원학과에서는 동물자원의 가공, 생산에서 이용에 이르기까지의 모든 과정에 대해서 배웁니다. 동물자원학과는 이론과 실험을 바탕으로 이용할 수 있는 자원의 종류를 확대할 수 있는 동물자원 전문가를 양성합니다.","낙농및사육관련종사자, 농ㆍ축산직공무원, 동물레저관련직업, 동물자원과학연구원, 방역사, 야생동물연구사, 축산물등급판정사","가축인공수정사, 생물분류기사(동물), 인공수정사및수정란이식사, 자연생태복원기사, 축산기사, 축산기술사","평소에 동물에 관심을 가지고 있고 실험ㆍ실습에 흥미가 있다면 이 학과에 관심을 가져볼만 합니다. 동물을 자원으로 다루는 만큼 영농ㆍ축산업과 밀접한 관련이 있기 때문에 농촌에 대한 애정과 관심이 필요합니다. 생명과 관련된 전공이므로 화학, 생물과 같은 기초 과학 과목을 좋아하고 잘하면 좋습니다.","동물자원학과는 동물학, 화학, 경제학뿐만 아니라 동물생명공학, 동물환경공학, 동물사료공학, 생리활성 및 기능성 물질의 이용에 관한 지식을 배워 활용하기 때문에 다양한 분야에 응용되어 적용할 수 있습니다.",건국대학교:동물자원과학과 | 디지털서울문화예술대학교:반려동물학과 | 삼육대학교:동물생명자원학과 | 삼육대학교:동물자원과학과 | 신라대학교:반려동물학과 | 충남대학교:동물자원생명과학과 | 충남대학교:동물자원과학부 | 충남대학교:동물바이오시스템과학과 | 전남대학교:동물자원학부 | 호남대학교:반려동물산업학과 | 칼빈대학교:애완동물학과 | 한경국립대학교:동물응용과학전공 | 한경국립대학교:동물생명융합학부 | 강원대학교:동물생명과학대학 사료생산공학과 | 강원대학교:동물자원과학전공 | 강원대학교:동물자원과학과 | 강원대학교:동물산업융합학과 | 강원대학교:동물응용과학과 | 상지대학교:동물생명자원학부 동물생명공학전공 | 상지대학교:동물생명자원학부 | 상지대학교:동물자원학과 | 세명대학교:반려동물산업학과 | 국립공주대학교:동물자원학과 | 단국대학교:동물자원학과 | 단국대학교:생명자원학부 동물생명공학전공 | 중부대학교:애완동물자원학과 | 원광대학교:반려동물산업학과 | 전북대학교:동물자원과학과 | 국립순천대학교:동물생명산업학과 | 국립순천대학교:동물자원과학과 | 동신대학교:반려동물학과 | 대구대학교:동물자원학과 | 대구대학교:반려동물산업학과 | 경상국립대학교:동물생명융합학부 | 경상국립대학교:동물소재공학과 | 부산대학교:동물생명자원과학과
10120,말특수동물학과,222.3,80 % 이상,"말ㆍ특수동물학과는 특수동물의 번식, 질병, 영양, 습성 등에 대한 이론과 실습뿐 아니라, 관련 산업에 대해서도 배웁니다. 말ㆍ특수동물학과는 말과 반려동물, 야생동물 및 실험동물에 관한 전문가를 양성하는 곳입니다.","동물간호사, 동물사육사, 동물원관리자, 동물조련사, 실험동물사육원, 특수견훈련사","생물분류기사(동물), 인공수정사, 축산기사, 축산물등급사","평소에 말이나 반려동물, 야생동물 등에 관심이 있고, 동물들과 지내는 것에 흥미가 있다면 이 학과에 관심을 가져 볼 만합니다. 생물이나 화학 등 자연과학 분야에 재능이 있다면 학과 공부에 도움이 됩니다. 특히, 동물에 대한 친숙함과 친화력을 지니고 있다면 졸업 후 해당 분야 직업인으로서 생활하는 데 좋습니다.","사회가 고도화되면서 말 산업과 특수동물(반려동물,야생동물, 실험동물) 산업이 차세대 산업으로 부각되고 있습니다. 특수동물은 축산 농가의 고소득을 창출하는 등 새로운 동물자원으로 재평가되고 있으며 말ㆍ특수동물학과의 희소성도 긍정적으로 주목받을 전망입니다.",국립공주대학교:특수동물학과 | 경북대학교:말/특수동물학과
177,물리학과,193.4,60 % 이상,뉴턴은 사과나무에서 떨어지는 사과를 보고 엄청난 과학적 법칙을 발견했습니다. 물리학은 우리 주위에서 일어나는 모든 자연 현상들의 법칙을 연구하는 학문입니다. 물리학과는 물리적 현상을 첨단 과학기술 산업의 어느 분야에서나 쉽게 적용할 수 있는 인재를 키우는 곳입니다. 물리학과에서는 자연계에서 일어나는 현상들을 관찰과 실험을 통하여 간결한 법칙들로 설명하는 방법에 대해 학습합니다.,"물리학과교수, 인공위성개발원, 자연과학시험원","방사선비파괴검사기사, 방사선취급감독자면허, 변리사, 에너지관리기사, 원자력기사","자연 현상에 대해 끊임없는 호기심과 열정을 가진 사람이면 좋습니다. 물리계의 운동을 이해할 수 있는 논리적인 사고와 수리력이 필요하며, 눈에 보이지 않는 세계를 이해할 수 있는 창의적인 사고, 주위 현상에 대한 관찰력을 갖춘 학생에게 유리하며, 다양한 분야를 잘하기보다, 흥미 있어 하는 특정한 분야를 깊게 파고드는 성향의 학생에게 적합합니다.",물리학은 모든 자연 현상에서 나타나는 일들을 과학적으로 증명하고 법칙으로 설명할 수 있기 때문에 과학의 기본이라고 할 수 있습니다. 과학 기술의 혁신을 위하여 기초 과학과 응용 기술을 합치는 것이 중요해지면서 물리학의 중요성이 더욱 강조되고 있습니다.,건국대학교:물리학과 | 경희대학교:물리학과 | 고려대학교:물리학과 | 광운대학교:전자바이오물리학과 | 광운대학교:전자물리학과 | 국민대학교:나노전자물리학과 | 동국대학교:물리학전공 | 동국대학교:물리학과 | 서강대학교:물리학과 | 서울대학교:물리·천문학부(물리학전공) | 서울대학교:물리・천문학부 | 서울시립대학교:융합전공학부 물리학-나노반도체물리학 | 서울시립대학교:물리학과 | 세종대학교:물리천문학과 | 숙명여자대학교:응용물리전공 | 숭실대학교:물리학과 | 연세대학교:물리학과 | 이화여자대학교:물리학과 | 이화여자대학교:물리학전공 | 중앙대학교:물리학과 | 한양대학교:물리학과 | 경성대학교:에너지과학과 | 국립부경대학교:과학컴퓨팅학과 | 국립부경대학교:물리학과 | 동아대학교:신소재물리학과 | 부산대학교:물리학과 | 연세대학교:과학기술정책전공 | 인천대학교:물리학과 | 인하대학교:물리화학부 | 인하대학교:물리학과 | 충남대학교:물리학과 | 한국과학기술원:물리학과 | 경북대학교:물리학과 | 울산과학기술원:물리학과 | 울산대학교:물리학전공 | 광주과학기술원:물리・광과학과 | 전남대학교:물리학과 | 조선대학교:물리학과 | 가천대학교:나노물리학과 | 가천대학교:물리학과 | 가톨릭대학교:물리학과 | 경기대학교:전자물리학과 | 경희대학교:응용물리학과 | 명지대학교 자연캠퍼스:물리학과 | 성균관대학교:물리학과 | 성균관대학교:물리학전공 | 수원대학교:전자물리 | 아주대학교:물리학과 | 한국외국어대학교:전자물리학과 | 한양대학교 ERICA캠퍼스:응용물리학과 | 강원대학교:지구물리학전공 | 강원대학교:지구물리학과 | 강원대학교:반도체물리학과 | 강원대학교:물리학과 | 국립강릉원주대학교:물리학과 | 국립강릉원주대학교:수학물리학부(물리ㆍ에너지전공) | 상지대학교:반도체물리전자학과 | 연세대학교 미래캠퍼스:물리학전공 | 연세대학교 미래캠퍼스:물리및공학물리학전공 | 연세대학교 미래캠퍼스:응용과학부 | 한림대학교:응용광물리학과 | 극동대학교:과학기술학부 | 충북대학교:물리학과 | 국립공주대학교:물리학과 | 국립공주대학교:데이터정보물리학과 | 단국대학교:물리학과 | 순천향대학교:전자물리학과 | 국립군산대학교:물리학과 | 국립군산대학교:첨단과학기술학부(반도체물리전공) | 전북대학교:과학학과 | 전북대학교:물리학과 | 국립목포대학교:물리학과 | 국립경국대학교:물리학과 | 영남대학교:물리학과 | 포항공과대학교:물리학과 | 경상국립대학교:물리학과 | 국립창원대학교:물리학과 | 제주대학교:물리학과
21010,미생물학과,199.9,60 % 이상,"미생물학은 지구상의 모든 환경에 존재하는 세균, 균류, 조류, 원생동물, 바이러스 등의 미생물을 발굴하여 분류하고 미생물 내에서 일어나는 생명현상의 본질을 탐구합니다. 미생물학과는 미생물을 연구대상으로 하여 이러한 생명현상의 기초를 탐구하는 학과입니다.","생물학연구원, 바이오의약품연구원, 생명과학시험원, 생명정보학자","생물공학기사, 생물분류기사, 임상병리기사","미생물학을 전공하기 위해서는 생명현상에 큰 관심을 가져야 하며, 보이지 않는 작은 생명체의 비밀을 탐구하려고 하는 의지가 있어야 합니다. 미생물의 모양과 생물학적 특성을 조사하고 탐구하기 위해서는 신중하고 세심해야 하는 동시에 관찰을 즐기고 자료를 잘 정리하는 습관이 필요합니다.","지구상의 많은 종류의 미생물중에 지금까지 알려진 것은 1%에 불과하다고 합니다. 미생물은 인간의 생활과 많은 연관성이 있기 때문에 중요한 분야 중 하나이며, 아직도 개척해야 할 부분이 무궁무진하다고 볼 수 있습니다.",목원대학교:미생물소재학과 | 목원대학교:미생물나노소재학과 | 충남대학교:미생물・분자생명과학과 | 충북대학교:생명과학부 미생물학전공 | 단국대학교:의생명과학부 미생물학전공
245,산림자원학과,208.1,60 % 이상,자원은 한정적이기 때문에 자원을 확보하고 새로운 자원을 개발하는 것은 매우 중요합니다. 자원의 범위는 매우 방대하며 산림자원학과는 이 중 목재를 비롯한 임산물을 다루는 학과입니다. 산림자원학과는 산림 생물의 생리적 변화와 산림 생태계의 환경적 변화를 이해하고 친환경적 생물자원을 활용하는 방안을 다룹니다.,"산림경영지도원, 산림관리사, 산림기사, 산림기술자, 산림보호원, 산림연구원, 산림조사원, 산림치유지도사, 산림환경연구원, 숲해설사","산림기사, 생물분류기사, 숲길체험지도사, 유아숲지도사, 임업종묘기사, 자연생태복원기사, 종자기사","평소에 식물 및 에너지 등 자원에 대해 관심이 있거나, 실험ㆍ실습에도 흥미가 있다면 이 학과에 관심을 가져 볼 만합니다. 특히 기초 과학 분야에 능력이 있고 공학적인 마인드가 있다면 이 학과 공부에 도움이 됩니다. 자원에 대한 분석과 연구를 위해서는 실험ㆍ실습 능력이 필요합니다.","현대 사회에서 참살이(well-being)와 여가에 대한 관심이 높아진 만큼, 산림 자원이 주는 혜택을 지속 가능하게 유지하는 것은 중요한 문제가 되었습니다. 산림자원학과는 무궁무진한 자원을 지닌 산림에 대해 연구하고 보호ㆍ관리한다는 측면에서 우리 모두에게 중요한 기능을 하는 전공이라고 볼 수 있습니다.","동국대학교:산림자원학과 | 서울대학교:산림과학부 | 한국열린사이버대학교:자연숲치유산업학과 | 동아대학교:생명자원산업학과 | 동아대학교:에너지.자원공학과 | 충남대학교:산림환경자원학과 | 전남대학교:산림자원학과 | 전남대학교:산림자원학부 | 강원대학교:산림환경보호학과 | 강원대학교:목재과학전공 | 강원대학교:산림자원학과 | 강원대학교:에너지.자원공학과 | 강원대학교:산림경영학과 | 강원대학교:에너지・자원공학전공 | 강원대학교:산림소재공학전공 | 강원대학교:에너지.자원공학과 | 강원대학교:산림경영학전공 | 강원대학교:산림자원조성학전공 | 강원대학교:산림응용공학부 | 강원대학교:산림자원학전공 | 강원대학교:산림자원보호학전공 | 강원대학교:산림환경보호학전공 | 강원대학교:산림과학부 | 상지대학교:산림과학과 | 충북대학교:산림학과 | 충북대학교:목재・종이과학과 | 국립공주대학교:산림자원학과 | 국립공주대학교:산림과학과 | 전북대학교:자원・에너지공학과 | 전북대학교:목재응용과학과 | 국립목포대학교:원예산림학부 | 국립순천대학교:산림자원・조경학부(산림자원학전공) | 국립순천대학교:산림자원.조경학부 | 경북대학교:생태환경시스템학부(산림환경자원전공, 식물자원환경전공) | 국립경국대학교:산림과학과 | 대구대학교:산림자원학과 | 대구한의대학교:산림비즈니스학과 | 영남대학교:산림자원및조경학과 | 영남대학교:산림자원학과 | 경상국립대학교:산림환경자원학과 | 경상국립대학교:산림환경자원학전공 | 경상국립대학교:환경산림과학부 산림융복합학전공(야) | 경상국립대학교:환경산림과학부(통합대학) | 경상국립대학교:산림자원학과"
