majorSeq,schoolName,majorName
279,경북대학교,섬유패션디자인학부 섬유공학전공
279,국립금오공과대학교,[화학소재]소재디자인공학전공
279,영남대학교,파이버시스템공학과
285,인하대학교,세라믹공학전공
285,국립강릉원주대학교,세라믹신소재공학전공
285,충북대학교,전자공학부 반도체공학전공
285,경상국립대학교,나노・신소재공학부(세라믹공학전공)
10015,경희사이버대학교,소방방재전공
10015,서울디지털대학교,소방방재학과
10015,서울시립대학교,소방방재학과
10015,세종사이버대학교,소방방재학과
10015,숭실사이버대학교,소방방재학과
10015,한국열린사이버대학교,소방방재안전학과
10015,국립부경대학교,소방공학과
10015,부산가톨릭대학교,소방방재학과
10015,대전대학교,소방방재학과
10015,목원대학교,소방안전관리학과
10015,목원대학교,소방안전학부 소방안전전공
10015,목원대학교,소방안전학부 인명구조전공
10015,우송대학교,소방ㆍ안전학부
10015,조선대학교,신산업융합학부(소방에너지시스템전공)
10015,가천대학교,설비·소방공학과
10015,국제사이버대학교,소방방재안전학과
10015,강원대학교,소방방재학부
10015,강원대학교,소방방재공학전공
10015,상지대학교,소방공학과
10015,한라대학교,소방방재학과
10015,건국대학교 글로컬캠퍼스,소방방재융합학과
10015,세명대학교,소방방재학과
10015,선문대학교,소방방재안전학과
10015,호서대학교,안전소방학부
10015,호서대학교,소방방재학과
10015,우석대학교,소방방재학과
10015,전주대학교,소방안전공학과
10015,호원대학교,전기소방안전학과
10015,호원대학교,소방.전기융합학과
10015,경일대학교,소방방재학부
10015,김천대학교,소방안전공학과
10015,김천대학교,경찰소방학부(소방학전공)
10015,대구가톨릭대학교,소방방재학과
10015,대구대학교,소방안전방재학과
10015,대구한의대학교,소방방재환경전공
10015,대구한의대학교,소방방재안전학부
10015,동국대학교 WISE캠퍼스,소방방재전공
10015,동양대학교,건축소방행정학과
10015,신경주대학교,소방방재드론학과
10015,영남사이버대학교,소방방재학과
10015,위덕대학교,소방방재학과
10015,경남대학교,소방방재공학과
10015,인제대학교,소방방재학과
10015,창신대학교,스마트융합공학부 소방방재전공
10015,창신대학교,소방방재공학과
10015,제주국제대학교,소방방재학과
10015,제주국제대학교,안전공학부 소방방재학전공
290,건국대학교,소프트웨어학과
290,고려사이버대학교,소프트웨어공학과
290,광운대학교,컴퓨터소프트웨어학과
290,광운대학교,시스템소프트웨어전공
290,광운대학교,소프트웨어전공
290,광운대학교,소프트웨어학부
290,국민대학교,소프트웨어전공
290,국민대학교,소프트웨어학부
290,덕성여자대학교,소프트웨어전공
290,동국대학교,AI소프트웨어융합학부
290,서경대학교,소프트웨어학과
290,서울디지털대학교,소프트웨어공학과
290,서울여자대학교,소프트웨어융합학과
290,성공회대학교,소프트웨어공학과
290,성공회대학교,소프트웨어융합학부
290,성공회대학교,소프트웨어공학전공
290,세종대학교,소프트웨어학과
290,세종사이버대학교,소프트웨어공학과
290,숙명여자대학교,소프트웨어학부
290,숙명여자대학교,소프트웨어융합전공
290,숭실대학교,소프트웨어학부
290,중앙대학교,컴퓨터공학부(소프트웨어전공)
290,중앙대학교,소프트웨어학부
290,한국성서대학교,컴퓨터소프트웨어학과
290,한양대학교,컴퓨터소프트웨어학부
290,경성대학교,소프트웨어학과
290,동명대학교,소프트웨어학과
290,동서대학교,소프트웨어공학전공
290,동서대학교,소프트웨어학과
290,동의대학교,컴퓨터소프트웨어공학전공
290,동의대학교,소프트웨어융합학과
290,부산가톨릭대학교,소프트웨어학과
290,부산외국어대학교,소프트웨어학부
290,부산외국어대학교,컴퓨터소프트웨어학부
290,부산외국어대학교,임베디드소프트웨어학과
290,부산외국어대학교,소프트웨어학부(소프트웨어전공)
290,부산외국어대학교,소프트웨어전공
290,신라대학교,컴퓨터소프트웨어공학부
290,인하대학교,소프트웨어융합공학과
290,대전대학교,IT소프트웨어공학과
290,배재대학교,소프트웨어학전공
290,전남대학교,소프트웨어공학과
290,호남대학교,인터넷소프트웨어학과
290,호남대학교,소프트웨어학과
290,가천대학교,소프트웨어학과
290,경기대학교,SW안전보안전공
290,경동대학교,소프트웨어학과
290,경희대학교,소프트웨어융합학과
290,단국대학교,소프트웨어학과
290,성균관대학교,소프트웨어학과
290,수원대학교,미디어SW
290,수원대학교,컴퓨터SW
290,신한대학교,소프트웨어융합학과
290,신한대학교,소프트웨어공학과
290,신한대학교,소프트웨어융합학과
290,아주대학교,소프트웨어학과
290,안양대학교,소프트웨어학과
290,안양대학교,소프트웨어전공
290,중앙대학교,컴퓨터예술학부
290,한경국립대학교,소프트웨어융합전공
290,한국공학대학교,전자공학부(임베디드시스템전공)
290,한국공학대학교,컴퓨터공학부(소프트웨어전공)
290,한국항공대학교,소프트웨어학과
290,한신대학교,소프트웨어융합학부
290,한양대학교 ERICA캠퍼스,소프트웨어전공
290,한양대학교 ERICA캠퍼스,소프트웨어학부
290,협성대학교,소프트웨어공학과
290,가톨릭관동대학교,소프트웨어학과
290,강원대학교,소프트웨어미디어융합전공
290,연세대학교 미래캠퍼스,소프트웨어전공
290,연세대학교 미래캠퍼스,소프트웨어학부
290,한라대학교,IT소프트웨어학과
290,한림대학교,소프트웨어학부
290,건국대학교 글로컬캠퍼스,소프트웨어전공
290,국립한국교통대학교,소프트웨어학전공
290,국립한국교통대학교,소프트웨어전공
290,국립한국교통대학교,컴퓨터소프트웨어학과
290,서원대학교,소프트웨어학과
290,청주대학교,소프트웨어융합학부
290,충북대학교,소프트웨어학과
290,충북대학교,소프트웨어학부 소프트웨어전공
290,충북대학교,소프트웨어학부
290,국립공주대학교,소프트웨어전공
290,국립공주대학교,소프트웨어학과
290,남서울대학교,컴퓨터소프트웨어학과
290,상명대학교,소프트웨어학과
290,선문대학교,글로벌소프트웨어학과
290,순천향대학교,컴퓨터소프트웨어공학과
290,순천향대학교,사물인터넷학과
290,호서대학교,컴퓨터소프트웨어학전공
290,국립군산대학교,컴퓨터소프트웨어학부
290,국립군산대학교,소프트웨어융합공학과
290,국립군산대학교,소프트웨어학과
290,국립군산대학교,컴퓨터소프트웨어학부(소프트웨어학전공)
290,원광대학교,컴퓨터・소프트웨어공학과
290,원광대학교,컴퓨터・소프트웨어계열
290,전북대학교,소프트웨어공학과
290,전주대학교,소프트웨어계열
290,국립목포대학교,소프트웨어학과
290,동신대학교,사물인터넷학과
290,경북대학교,소프트웨어학과
290,경운대학교,소프트웨어학부
290,국립경국대학교,소프트웨어융합학과
290,국립금오공과대학교,컴퓨터소프트웨어공학과
290,대구가톨릭대학교,소프트웨어융합학과
290,대구가톨릭대학교,소프트웨어융합전공
290,대구가톨릭대학교,컴퓨터소프트웨어학부
290,대구대학교,컴퓨터정보공학부(컴퓨터소프트웨어전공)
290,대구한의대학교,소프트웨어학과
290,대구한의대학교,IoT소프트웨어전공
290,동양대학교,컴퓨터소프트웨어학과
290,영남대학교,소프트웨어융합전공
290,경남대학교,소프트웨어전공
290,경상국립대학교,소프트웨어공학과
290,인제대학교,컴퓨터시뮬레이션학과
290,창신대학교,컴퓨터소프트웨어공학과
290,홍익대학교 세종캠퍼스,소프트웨어융합학과
310,서경대학교,산업경영시스템공학과
310,국립부경대학교,시스템경영・안전공학부
310,인제대학교,산업경영시스템공학과
311,건국대학교,인프라시스템공학과
311,국민대학교,건설시스템공학부
311,국민대학교,건설시스템공학전공
311,서울과학기술대학교,건설시스템공학과
311,숭실사이버대학교,건설시스템공학과
311,중앙대학교,사회기반시스템공학부
311,국립한국해양대학교,냉동공조・에너지시스템공학전공
311,동아대학교,건설시스템공학과
311,동의대학교,인간・시스템디자인공학전공
311,인하대학교,사회기반시스템공학부
311,국립한밭대학교,IT시스템공학과
311,한남대학교,건설시스템공학과
311,경북대학교,융합학부 로봇및스마트시스템공학전공
311,아주대학교,건설시스템공학과
311,강원대학교,건설시스템공학과
311,상지대학교,건설시스템공학과
311,우석대학교,건설시스템공학과
311,상명대학교,건설시스템공학과
311,경북대학교,융복합시스템공학부 플랜트시스템전공
311,경북대학교,융복합시스템공학부
311,국립경국대학교,건설시스템공학과
311,대구대학교,건설시스템공학과
311,대구대학교,스마트시스템공학과
311,영남대학교,건설시스템공학과
311,경상국립대학교,스마트자동화시스템전공
311,경상국립대학교,건설시스템공학과
324,건국대학교,융합신소재공학과
324,고려대학교,신소재공학부
324,고려대학교,융합에너지공학과
324,국민대학교,신소재공학부
324,국민대학교,신소재공학전공
324,동국대학교,에너지신소재공학과
324,동국대학교,융합에너지신소재공학과
324,서울과학기술대학교,신소재공학과
324,서울시립대학교,신소재공학과
324,숙명여자대학교,신소재물리전공
324,숭실대학교,신소재공학과
324,연세대학교,신소재공학전공
324,연세대학교,신소재공학부
324,이화여자대학교,화학신소재공학전공
324,중앙대학교,화학신소재공학부
324,한양대학교,신소재공학부
324,홍익대학교,신소재・화공시스템공학부
324,홍익대학교,신소재·화공시스템공학부 신소재공학전공
324,경성대학교,신소재공학과
324,국립부경대학교,신소재시스템공학전공
324,국립부경대학교,융합소재공학부
324,국립한국해양대학교,해양신소재융합공학과
324,동서대학교,신소재화학공학과
324,동서대학교,신소재공학전공
324,동아대학교,신소재공학과
324,동아대학교,신소재화학공학부 신소재공학과
324,동의대학교,신소재공학과
324,동의대학교,전기전자소재공학전공
324,동의대학교,신소재공학부
324,부산대학교,유기소재시스템공학과
324,신라대학교,신소재공학부
324,신라대학교,신소재공학전공
324,신라대학교,신소재공학과
324,인천대학교,신소재공학과
324,인하대학교,신소재공학과
324,국립한밭대학교,신소재공학과
324,대전대학교,신소재공학과
324,대전대학교,에너지신소재공학과
324,배재대학교,신소재・화장품공학부
324,배재대학교,신소재공학과
324,충남대학교,환경소재공학과
324,충남대학교,신소재공학과
324,한국과학기술원,신소재공학과
324,한남대학교,신소재공학과
324,경북대학교,신소재공학과
324,경북대학교,신소재공학부 전자재료공학전공
324,경북대학교,신소재공학부
324,경북대학교,바이오섬유소재학과
324,경북대학교,신소재공학부 금속신소재공학전공
324,계명대학교,신소재공학전공
324,계명대학교,신소재공학과
324,울산과학기술원,신소재공학부
324,울산과학기술원,신소재공학과
324,광주과학기술원,신소재공학부
324,전남대학교,신소재공학부
324,조선대학교,신소재공학과
324,가천대학교,신소재공학과
324,경기대학교,신소재공학과
324,경기대학교,신소재공학전공
324,경기대학교,신소재화학공학부
324,경희대학교,식물・환경신소재공학과
324,경희대학교,정보전자신소재공학과
324,대진대학교,신소재공학과
324,명지대학교 자연캠퍼스,신소재공학과
324,성균관대학교,신소재공학부
324,수원대학교,신소재공학
324,신한대학교,첨단소재공학과
324,아주대학교,첨단신소재공학과
324,중앙대학교,첨단소재공학과
324,한국공학대학교,융합소재공학과
324,한국공학대학교,부품소재공학과
324,한국공학대학교,신소재공학과
324,한국항공대학교,신소재공학과
324,한양대학교 ERICA캠퍼스,재료화학공학과
324,한양대학교 ERICA캠퍼스,스마트융합공학부 소재・부품융합전공
324,강원대학교,재료융합공학부 신소재공학전공
324,강원대학교,종이소재과학전공
324,강원대학교,배터리융합공학과
324,강원대학교,산림바이오소재공학전공
324,강원대학교,신소재공학과
324,강원대학교,신소재화학공학부
324,강원대학교,생물의소재공학과
324,강원대학교,신소재공학과
324,강원대학교,신소재공학전공
324,강원대학교,산림바이오소재공학과
324,국립강릉원주대학교,신소재ㆍ생명화학공학부
324,국립강릉원주대학교,세라믹신소재공학과
324,국립강릉원주대학교,신소재금속공학과
324,국립강릉원주대학교,화학신소재학과
324,국립강릉원주대학교,신소재금속공학전공
324,한라대학교,신소재화학공학과
324,한림대학교,융합신소재공학전공
324,한림대학교,융합신소재공학과
324,건국대학교 글로컬캠퍼스,에너지신소재공학과
324,국립한국교통대학교,반도체신소재공학과
324,국립한국교통대학교,신소재공학전공
324,충북대학교,신소재공학과
324,국립공주대학교,신소재시스템공학전공
324,국립공주대학교,신소재공학부
324,국립공주대학교,나노재료공학전공
324,단국대학교,신소재공학과
324,선문대학교,신소재공학과
324,순천향대학교,디스플레이신소재공학과
324,한서대학교,신소재공학과
324,한서대학교,항공신소재전공
324,한서대학교,신소재화학공학과
324,호서대학교,신소재공학과
324,국립군산대학교,신소재공학과
324,전북대학교,신소재공학부 전자재료공학전공
324,전북대학교,신소재공학부
324,전북대학교,신소재공학부 정보소재공학전공
324,전주대학교,신소재화학공학과
324,전주대학교,탄소나노신소재공학과
324,국립목포대학교,첨단재료공학과
324,국립목포대학교,기계・신소재공학과(신소재공학트랙)
324,국립순천대학교,첨단신소재공학과
324,국립순천대학교,신소재공학과
324,경북대학교,에너지 신소재ㆍ화학공학부(신소재공학전공)
324,경북대학교,나노소재공학부 에너지화공전공
324,경북대학교,나노소재공학부 신소재공학전공
324,경운대학교,에너지소재공학과
324,국립경국대학교,반도체・에너지신소재공학부
324,국립경국대학교,응용신소재공학전공
324,국립경국대학교,금속신소재공학전공
324,국립경국대학교,첨단재료공학과
324,국립경국대학교,반도체ㆍ신소재공학과
324,국립경국대학교,신소재공학부
324,국립경국대학교,신소재에너지공학전공
324,국립금오공과대학교,신소재공학부
324,국립금오공과대학교,소재디자인공학과
324,대구가톨릭대학교,에너지신소재공학전공
324,대구가톨릭대학교,신소재화학공학부
324,대구가톨릭대학교,신소재공학전공
324,대구대학교,신소재에너지시스템공학부(신소재에너지공학전공)
324,동국대학교 WISE캠퍼스,신소재화학과(자연)
324,동국대학교 WISE캠퍼스,신소재화학전공
324,영남대학교,고분자·바이오소재전공
324,영남대학교,신소재공학부
324,영남대학교,신소재공학전공
324,포항공과대학교,신소재공학과
324,경남대학교,신소재공학과
324,국립창원대학교,신소재공학부
324,제주대학교,바이오소재전공
324,고려대학교 세종캠퍼스,신소재화학과
338,경희사이버대학교,재난안전학부
338,경희사이버대학교,재난방재과학전공
338,경희사이버대학교,안전공학전공
338,고려사이버대학교,소방안전학부
338,사이버한국외국어대학교,산업안전ㆍ주택관리학부
338,사이버한국외국어대학교,산업안전학과
338,서울과학기술대학교,안전공학과
338,서울디지털대학교,산업안전공학전공
338,서울사이버대학교,안전관리학과
338,숭실사이버대학교,건설스마트안전공학과
338,국립부경대학교,안전공학전공
338,부산가톨릭대학교,안전보건학과
338,신라대학교,소방안전학과
338,인천대학교,안전공학과
338,청운대학교,설비소방학과
338,건양사이버대학교,재난안전소방학과
338,건양사이버대학교,산업안전소방학과
338,대전대학교,건설안전공학과
338,목원대학교,소방안전학부
338,송원대학교,방재안전토목학과
338,조선대학교,소방재난관리학과
338,국제사이버대학교,안전보건공학과
338,동양대학교,스마트안전시스템학부
338,동양대학교,안전공학부
338,을지대학교,보건산업안전학 전공
338,한경국립대학교,안전공학전공
338,강원대학교,방재안전공학전공
338,강원대학교,재난관리공학전공
338,상지대학교,소방안전학과
338,국립한국교통대학교,안전공학전공
338,국립한국교통대학교,안전융합공학과
338,국립한국교통대학교,안전공학과
338,세명대학교,보건안전공학과
338,세명대학교,재난안전학과
338,중원대학교,소방안전학과
338,충북대학교,안전공학과
338,건양대학교,재난안전소방학과
338,선문대학교,건설시스템안전공학과
338,한서대학교,안전보건학과
338,호서대학교,안전공학과
338,호서대학교,안전보건학과
338,호서대학교,안전공학과
338,원광대학교,안전보건학과
338,호원대학교,소방안전학과
338,경운대학교,안전방재공학과
338,대구가톨릭대학교,보건안전학부
338,대구한의대학교,소방안전환경학과
338,대구한의대학교,안전보건전공
338,대구한의대학교,방재안전관리전공
338,동국대학교 WISE캠퍼스,안전공학과
338,동국대학교 WISE캠퍼스,안전보건전공
338,동국대학교 WISE캠퍼스,안전공학전공
338,동국대학교 WISE캠퍼스,스마트안전공학부
338,신경주대학교,재난안전경영학과
338,인제대학교,보건안전공학과
338,제주국제대학교,안전공학부
448,건국대학교,미래에너지공학과
448,상명대학교,생명화학공학부 화학에너지공학전공
448,서울과학기술대학교,미래에너지융합학과
448,서울대학교,에너지자원공학과
448,성신여자대학교,청정융합에너지공학과
448,세종대학교,에너지자원공학과
448,세종대학교,양자원자력공학과
448,세종대학교,지구자원시스템공학과
448,세종대학교,환경에너지공간융합학과
448,이화여자대학교,기후에너지시스템공학과
448,이화여자대학교,기후·에너지시스템공학전공
448,중앙대학교,에너지시스템공학부
448,한양대학교,에너지공학과
448,한양사이버대학교,스마트배터리공학과
448,국립부경대학교,에너지자원공학과
448,국립한국해양대학교,에너지자원공학과
448,동서대학교,에너지환경공학전공
448,동아대학교,환경・에너지공학부 미래에너지공학전공
448,동아대학교,인간환경융합공학부 에너지·자원공학과
448,부산외국어대학교,스마트에너지ㆍ환경전공
448,신라대학교,에너지관리학과
448,신라대학교,배터리학과
448,신라대학교,에너지응용화학전공
448,신라대학교,에너지소재공학전공
448,영산대학교,수소시스템공학과
448,연세대학교,에너지환경융합전공
448,인천대학교,에너지화학공학과
448,인하대학교,에너지자원공학과
448,배재대학교,스마트배터리학과
448,충남대학교,에너지공학과
448,경북대학교,융합학부 수소 및 신재생에너지전공
448,경북대학교,에너지공학부 에너지변환전공
448,경북대학교,에너지공학부 신재생에너지전공
448,경북대학교,에너지공학부
448,계명대학교,전기에너지공학전공
448,계명대학교,전기에너지공학과
448,울산과학기술원,에너지화학공학과
448,울산과학기술원,에너지 및 화학공학부
448,전남대학교,미래에너지공학융합전공
448,전남대학교,바이오에너지공학과
448,전남대학교,에너지자원공학과
448,전남대학교,환경에너지공학과
448,조선대학교,에너지자원공학과
448,조선대학교,첨단에너지공학과
448,가천대학교,에너지IT학과
448,가천대학교,화공생명배터리공학부(배터리공학전공)
448,가톨릭대학교,에너지환경공학과
448,경기대학교,환경에너지공학과
448,경기대학교,융합에너지시스템공학부
448,대진대학교,환경에너지공학전공
448,대진대학교,에너지공학부
448,명지대학교 자연캠퍼스,환경에너지공학과
448,성균관대학교,에너지학과
448,신한대학교,에너지환경공학과
448,신한대학교,에너지공학과
448,안양대학교,환경에너지공학전공
448,안양대학교,환경에너지공학과
448,중앙대학교,에너지시스템공학부
448,가톨릭관동대학교,에너지플랜트공학과
448,강원대학교,에너지자원융합공학전공
448,강원대학교,에너지화학공학전공
448,강원대학교,에너지자원·산업공학부
448,강원대학교,자원에너지시스템공학과
448,강원대학교,에너지자원공학전공
448,강원대학교,에너지자원화학공학과
448,강원대학교,에너지공학부
448,상지대학교,신에너지・자원공학과
448,연세대학교 미래캠퍼스,친환경에너지공학전공
448,국립한국교통대학교,에너지소재공학전공
448,국립한국교통대학교,이차전지공학과
448,극동대학교,친환경에너지공학과
448,극동대학교,친환경에너지공학전공
448,세명대학교,환경에너지학과
448,청주대학교,에너지·광기술융합학부
448,청주대학교,태양광에너지공학과
448,단국대학교,에너지공학과
448,선문대학교,에너지화학공학과
448,순천향대학교,에너지공학과
448,순천향대학교,에너지환경공학과
448,국립군산대학교,에너지신산업학부
448,전북대학교,양자시스템공학과
448,전북대학교,토목/환경/자원ㆍ에너지공학부(자원ㆍ에너지공학전공)
448,국립목포대학교,스마트에너지시스템공학과
448,국립목포대학교,에너지ICT공학부
448,국립목포대학교,스마트에너지학과
448,국립목포대학교,스마트에너지시스템학과
448,국립목포대학교,에너지화학공학과
448,동신대학교,신재생에너지학과
448,동신대학교,배터리공학과
448,동신대학교,에너지리사이클링학과
448,초당대학교,글로벌신재생에너지학과
448,한국에너지공과대학교,에너지공학부
448,경북대학교,에너지화학공학과
448,국립경국대학교,전기에너지공학전공
448,국립경국대학교,전기ㆍ신소재공학부
448,대구가톨릭대학교,배터리공학과
448,대구가톨릭대학교,배터리학과
448,대구가톨릭대학교,에너지부품소재전공
448,대구대학교,에너지시스템공학과
448,동국대학교 WISE캠퍼스,에너지ㆍ전기공학과
448,동국대학교 WISE캠퍼스,에너지공학전공
448,동국대학교 WISE캠퍼스,에너지・전기공학전공
448,동국대학교 WISE캠퍼스,원자력·에너지시스템공학전공
448,신경주대학교,2차전지재료학과
448,신경주대학교,신재생에너지학부
448,신경주대학교,환경에너지학과
448,신경주대학교,원자력에너지산업학과
448,위덕대학교,신재생에너지공학전공
448,위덕대학교,신재생에너지공학과
448,위덕대학교,에너지전기공학부
448,위덕대학교,신재생에너지반도체공학부
448,경남대학교,환경에너지공학과
448,경상국립대학교,전기에너지공학과
448,경상국립대학교,에너지공학과
448,경상국립대학교,에너지기계공학과
448,부산대학교,바이오환경에너지학과
448,인제대학교,전기ㆍ배터리공학과
448,인제대학교,미래에너지공학과
448,제주국제대학교,에너지기계공학부
448,제주대학교,전기에너지공학과
448,제주대학교,에너지공학전공
384,서울대학교,원자핵공학과
384,세종대학교,원자력공학과
384,한양대학교,원자력공학과
384,한국과학기술원,원자력및양자공학과
384,울산과학기술원,원자력공학과
384,조선대학교,원자력공학과(계약학과)
384,조선대학교,원자력공학과
384,경희대학교,원자력공학과
384,단국대학교,원자력융합공학과
384,동국대학교 WISE캠퍼스,원자력ㆍ에너지시스템공학과
384,동국대학교 WISE캠퍼스,원자력공학과
384,신경주대학교,원자력방재학과
384,인제대학교,원자력응용공학부
10117,광운대학교,응용소프트웨어전공
10117,광운대학교,콘텐츠테크놀로지전공
10117,덕성여자대학교,가상현실융합학과
10117,동국대학교,멀티미디어소프트웨어공학전공
10117,동덕여자대학교,HCI사이언스전공
10117,명지대학교 인문캠퍼스,융합소프트웨어학부
10117,상명대학교,미디어소프트웨어학과
10117,서강대학교,빅데이터사이언스연계전공
10117,서강대학교,융합소프트웨어 전공
10117,서울디지털대학교,AI소프트웨어공학과
10117,서울시립대학교,첨단융합학부 첨단인공지능전공
10117,성균관대학교,인공지능융합전공
10117,세종대학교,창의소프트학부
10117,세종대학교,창의소프트학부(만화애니메이션텍전공)
10117,세종대학교,창의소프트학부(디자인이노베이션전공)
10117,중앙대학교,실감미디어학과
10117,한국외국어대학교,Language & AI융합학부
10117,한성대학교,IT응용시스템공학과
10117,한성대학교,미래인재학부
10117,한양사이버대학교,응용소프트웨어공학과
10117,동서대학교,소프트웨어융합대학
10117,동의대학교,소프트웨어공학부
10117,동의대학교,창의소프트웨어공학부
10117,동의대학교,응용소프트웨어공학전공
10117,신라대학교,모바일소프트웨어공학전공
10117,안양대학교,융합소프트웨어전공
10117,국립한밭대학교,응용소프트웨어학과
10117,대전대학교,AI소프트웨어학부
10117,배재대학교,모바일소프트웨어학전공
10117,배재대학교,AI・전기공학과
10117,배재대학교,소프트웨어공학부
10117,우송대학교,IT융합학부 컴퓨터ㆍ소프트웨어전공
10117,경북대학교,컴퓨터학부 인공지능컴퓨팅전공
10117,경북대학교,컴퓨터학부(글로벌소프트웨어융합전공)
10117,경북대학교,컴퓨터학부 플랫폼소프트웨어전공
10117,광주대학교,AI소프트웨어학과
10117,광주대학교,융합소프트웨어학과
10117,가천대학교,AI・소프트웨어학부(인공지능전공)
10117,가천대학교,게임・영상학과
10117,가천대학교,AI・소프트웨어학부(소프트웨어전공)
10117,가톨릭대학교,금융공학융복합전공
10117,가톨릭대학교,바이오메디컬소프트웨어학과
10117,강남대학교,소프트웨어응용학부
10117,경희대학교,글로벌문화기술융합전공
10117,단국대학교,SW융합학부
10117,단국대학교,SW융합학부 SW융합콘텐츠전공
10117,단국대학교,SW융합대학
10117,서울신학대학교,IT융합소프트웨어학과
10117,성결대학교,미디어소프트웨어학과
10117,성균관대학교,지능형소프트웨어학과
10117,성균관대학교,소프트웨어융합대학
10117,안양대학교,디지털시스템공학과
10117,을지대학교,빅데이터의료융합학과
10117,중부대학교,전자출판인쇄공학전공
10117,중부대학교,소프트웨어공학부
10117,중앙대학교,예술공학부
10117,평택대학교,스마트콘텐츠학과
10117,평택대학교,융합소프트웨어학과
10117,한경국립대학교,사회안전시스템공학부
10117,한국공학대학교,AI소프트웨어학과
10117,한신대학교,소프트웨어
10117,한신대학교,XR콘텐츠
10117,한신대학교,데이터사이언스
10117,한신대학교,지능형IoT
10117,한신대학교,IT영상콘텐츠학과
10117,한양대학교 ERICA캠퍼스,스마트융합공학부 스마트ICT융합전공
10117,한양대학교 ERICA캠퍼스,컬처테크놀로지전공
10117,한양대학교 ERICA캠퍼스,디자인테크놀로지전공
10117,협성대학교,스마트시스템소프트웨어공학과
10117,화성의과학대학교,컴퓨터사이언스학과
10117,가톨릭관동대학교,디지털헬스케어전공
10117,강원대학교,AI소프트웨어학과
10117,연세대학교 미래캠퍼스,디지털헬스케어전공
10117,연세대학교 미래캠퍼스,디지털헬스케어학부
10117,한림대학교,AI의료융합전공
10117,한림대학교,콘텐츠IT전공
10117,한림대학교,융합소프트웨어학과
10117,국립한국교통대학교,IT응용융합학과
10117,청주대학교,인공지능소프트웨어전공
10117,건양대학교,기업소프트웨어학부
10117,남서울대학교,가상현실학과
10117,선문대학교,소프트웨어융합대학
10117,선문대학교,AI소프트웨어학과
10117,순천향대학교,메타버스&게임학과
10117,유원대학교,AI소프트웨어학과
10117,한서대학교,항공소프트웨어공학과
10117,호서대학교,빅데이터AI학과
10117,국립군산대학교,소프트웨어학부(소프트웨어학전공)
10117,국립군산대학교,소프트웨어학부(스마트모빌리티전공)
10117,전북대학교,IT응용시스템공학과
10117,호원대학교,컴퓨터게임애니메이션학과
10117,국립목포대학교,융합소프트웨어학과
10117,경운대학교,항공소프트웨어공학과
10117,경운대학교,모빌리티서비스전공
10117,경운대학교,소프트웨어융합계열
10117,경운대학교,항공소프트웨어전공
10117,대구가톨릭대학교,인공지능・빅데이터공학과
10117,대구가톨릭대학교,모바일소프트웨어전공
10117,대구대학교,AI학부(AI소프트웨어전공)
10117,대구대학교,AI학부(AI엔터테인먼트전공)
10117,신경주대학교,융합소프트웨어공학과
10117,경상국립대학교,컴퓨터과학부 컴퓨터소프트웨어전공
10117,부산대학교,IT응용공학과
10117,영산대학교,가상현실콘텐츠학과
10117,인제대학교,AI소프트웨어학부
10117,인제대학교,드론IoT시뮬레이션학부
10117,고려대학교 세종캠퍼스,컴퓨터융합소프트웨어학과
486,광운대학교,정보콘텐츠학과
486,송원대학교,컴퓨터정보학과
486,용인대학교,컴퓨터정보학부
486,경북대학교,컴퓨터정보학부 컴퓨터소프트웨어전공
486,대구가톨릭대학교,컴퓨터정보학부
486,고려대학교 세종캠퍼스,컴퓨터정보학과
442,고려대학교,스마트모빌리티학부
442,국민대학교,자동차공학과
442,국민대학교,미래모빌리티학과
442,국민대학교,자동차IT융합학과
442,서울과학기술대학교,기계・자동차공학과
442,한성대학교,미래모빌리티학과
442,한양대학교,미래자동차공학과
442,한양사이버대학교,자동차IT융합공학과
442,국립부경대학교,스마트모빌리티공학과
442,동명대학교,자동차공학과
442,동명대학교,미래자동차학과
442,동의대학교,자동차공학과
442,동의대학교,자동차공학전공
442,동의대학교,미래형자동차학과
442,신라대학교,지능형자동차공학부
442,신라대학교,자동차기계공학전공
442,신라대학교,자동차IT융합전공
442,신라대학교,자동차디자인전공
442,신라대학교,배터리ㆍ자동차공학부
442,신라대학교,자동차공학과
442,신라대학교,자동차ㆍ기계공학과
442,신라대학교,자동차공학전공
442,신라대학교,자동차기계공학과
442,영산대학교,자동차공학전공
442,영산대학교,기계・자동차공학과
442,영산대학교,스마트자동차학과
442,인천대학교,자동차공학전공
442,인하대학교,스마트모빌리티공학과
442,경북대학교,스마트모빌리티공학과
442,계명대학교,자동차공학과
442,계명대학교,자동차공학전공
442,광주대학교,IT자동차학과
442,광주대학교,미래자동차공학과
442,광주대학교,AI자동차학과
442,남부대학교,자동차기계공학과(신)
442,전남대학교,지능형모빌리티융합학과
442,전남대학교,지능형모빌리티융합전공
442,조선대학교,스마트이동체융합시스템공학부(자동차공학전공)
442,조선대학교,기계시스템미래자동차공학부(미래자동차공학)
442,조선대학교,기계시스템미래자동차공학부
442,호남대학교,전기자동차전공
442,호남대학교,미래자동차공학부
442,호남대학교,자율주행AI전공
442,가천대학교,미래자동차학과
442,신한대학교,미래자동차공학과
442,신한대학교,기계자동차학과
442,아주대학교,AI모빌리티공학과
442,중부대학교,미래자동차융합공학과
442,중부대학교,자동차관리학과
